"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.832335904E1,8.417595520E0,-6.240373077E0,5.424419861E0,1.179925851E1
7.833332904E1,8.628357239E0,-6.909182281E0,5.304519196E0,1.226063915E1
7.834330004E1,9.091643829E0,-7.534731445E0,5.541925507E0,1.304389144E1
7.835327004E1,9.309291229E0,-7.628586273E0,6.129304047E0,1.350653915E1
7.836324104E1,9.388027496E0,-7.170987854E0,6.671626282E0,1.356719294E1
7.837321104E1,9.742041321E0,-6.625971222E0,6.866371307E0,1.363663883E1
7.838318104E1,1.006447083E1,-6.545887756E0,6.957681427E0,1.387629455E1
7.839315204E1,1.008857071E1,-6.953340454E0,7.276069336E0,1.425024166E1
7.840312204E1,9.529633026E0,-7.013365631E0,7.525600433E0,1.402269107E1
7.841309304E1,8.841064911E0,-6.744524689E0,7.336992645E0,1.332233099E1
7.842306304E1,8.476123810E0,-6.708898773E0,6.928342438E0,1.283962330E1
7.843303404E1,8.023465118E0,-6.859934692E0,6.565946045E0,1.243166698E1
7.844300404E1,7.515870667E0,-6.956633606E0,6.313121796E0,1.203073438E1
7.845297404E1,7.250921631E0,-6.876999207E0,6.315965881E0,1.182203060E1
7.846294504E1,7.326963501E0,-6.579567719E0,6.388564911E0,1.173835027E1
7.847291504E1,7.626340942E0,-6.377188568E0,6.334826660E0,1.178811431E1
7.848288604E1,8.034841461E0,-6.414311371E0,6.139931946E0,1.197500864E1
7.849285604E1,8.401129761E0,-6.639443207E0,5.902675323E0,1.222713226E1
7.850282604E1,8.628506927E0,-7.052883453E0,5.746849365E0,1.253876287E1
7.851279704E1,8.822952576E0,-7.540718994E0,5.594915314E0,1.288448728E1
7.852276704E1,8.805139618E0,-8.004005585E0,5.666466522E0,1.317965978E1
7.853273804E1,8.463699646E0,-8.295748901E0,5.876030731E0,1.322805347E1
7.854270804E1,7.996820526E0,-8.317603455E0,5.969735870E0,1.299112821E1
7.855267904E1,7.671247559E0,-8.359216919E0,6.098617859E0,1.288090394E1
7.856264904E1,7.199428711E0,-8.363108826E0,6.174510040E0,1.264507561E1
7.857261904E1,6.791826324E0,-8.387358398E0,6.181395721E0,1.243729628E1
7.858259004E1,6.519093475E0,-8.291108551E0,6.142476654E0,1.220537096E1
7.859256004E1,6.181246033E0,-8.177794189E0,6.030060425E0,1.189309670E1
7.860253104E1,5.934409332E0,-8.002808075E0,5.830525360E0,1.154370725E1
7.861250104E1,5.866001587E0,-7.814948730E0,5.629343719E0,1.127709666E1
7.862247104E1,5.821843414E0,-7.757318573E0,5.407804413E0,1.110469274E1
7.863244204E1,5.729784851E0,-7.604336700E0,5.232069855E0,1.086420389E1
7.864241204E1,5.597460022E0,-7.257957001E0,5.103786621E0,1.049085966E1
7.865238304E1,5.547613678E0,-6.887178040E0,5.016069031E0,1.016711303E1
7.866235304E1,5.484594727E0,-6.545588379E0,4.921465759E0,9.856283872E0
7.867232304E1,5.482798462E0,-6.196813660E0,4.891378326E0,9.611823991E0
7.868229404E1,5.336552582E0,-5.813460846E0,4.856351166E0,9.266027580E0
7.869226404E1,5.157973938E0,-5.520819397E0,4.567152557E0,8.828534671E0
7.870223442E1,5.366041260E0,-5.759273529E0,4.087699585E0,8.869775549E0
7.871220442E1,4.720583496E0,-5.344336395E0,3.844754791E0,8.101109767E0
7.872217542E1,4.124972076E0,-5.087320862E0,3.454665985E0,7.404792046E0
7.873214542E1,4.006717987E0,-5.012326813E0,2.950963440E0,7.062959318E0
7.874211542E1,3.894002380E0,-4.800517273E0,2.610870667E0,6.710057098E0
7.875208642E1,3.949087830E0,-4.557422791E0,2.669398956E0,6.594777325E0
7.876205642E1,4.206552429E0,-4.425996094E0,2.934347992E0,6.774579168E0
7.877202742E1,4.557123413E0,-4.239933014E0,3.243604889E0,7.018930007E0
7.878199742E1,4.738845520E0,-4.145180054E0,3.534001007E0,7.219995683E0
7.879196742E1,4.783303070E0,-4.256997528E0,3.510200500E0,7.302295787E0
7.880193842E1,5.100942535E0,-4.500391388E0,3.354374542E0,7.584521472E0
7.881190842E1,4.816983032E0,-4.489763489E0,3.227288818E0,7.333259496E0
7.882187942E1,4.359534302E0,-4.487368469E0,2.850971375E0,6.875322020E0
7.883184942E1,4.374353485E0,-4.527934113E0,2.404000854E0,6.739167296E0
7.884182042E1,4.583768005E0,-4.392316132E0,2.161654816E0,6.706423911E0
7.885179042E1,4.899012451E0,-4.248914337E0,2.473007355E0,6.940415075E0
7.886176042E1,5.244344330E0,-4.248315582E0,3.128793640E0,7.439131830E0
7.887173142E1,5.715714111E0,-4.238885193E0,3.639980621E0,7.992934030E0
7.888170142E1,6.295159149E0,-4.122577057E0,4.014202423E0,8.528686382E0
7.889167242E1,7.000193024E0,-4.090843048E0,4.446204071E0,9.246968685E0
7.890164242E1,7.838599548E0,-4.231101379E0,4.899461517E0,1.016614897E1
7.891161242E1,8.283324738E0,-4.666545868E0,4.902455292E0,1.069692418E1
7.892158342E1,8.361013184E0,-5.239554291E0,4.877756653E0,1.100690604E1
7.893155342E1,8.488697662E0,-5.773344269E0,5.514382782E0,1.165323601E1
7.894152442E1,8.889713745E0,-6.296656036E0,6.583309937E0,1.272850570E1
7.895149442E1,9.360784149E0,-6.721322937E0,7.766150208E0,1.389653018E1
7.896146542E1,9.763446808E0,-7.151079254E0,8.995543671E0,1.507921198E1
7.897143542E1,9.999805298E0,-7.372618561E0,9.905052338E0,1.588904252E1
7.898140542E1,1.019170624E1,-7.346123657E0,1.018871246E1,1.617548362E1
7.899137642E1,9.314829712E0,-6.558611298E0,1.058119629E1,1.554809151E1
7.900134642E1,7.928113403E0,-5.458399200E0,1.004740631E1,1.391400293E1
7.901131742E1,7.164102173E0,-4.797224121E0,8.778495026E0,1.230445830E1
7.902128742E1,6.698121185E0,-4.315076752E0,8.070766754E0,1.134116356E1
7.903125742E1,6.200555878E0,-3.813619537E0,7.762857056E0,1.064201752E1
7.904122842E1,5.790857849E0,-3.329226837E0,7.461982727E0,1.001493745E1
7.905119842E1,5.451663208E0,-2.961591339E0,7.075336761E0,9.410209630E0
7.906116942E1,5.240751801E0,-2.756667480E0,6.674021301E0,8.922289805E0
7.907113942E1,5.229674835E0,-2.694247284E0,6.251150665E0,8.584017238E0
7.908110942E1,5.316943359E0,-2.699336700E0,5.886958008E0,8.379294713E0
7.909108042E1,5.566474457E0,-2.741698608E0,5.568121033E0,8.337057093E0
7.910105042E1,5.885760498E0,-2.914439392E0,5.232219543E0,8.397157552E0
7.911102142E1,6.132896576E0,-3.113824768E0,4.957091675E0,8.478271225E0
7.912099142E1,6.407725067E0,-3.185076599E0,4.877008209E0,8.659610993E0
7.913096242E1,6.734645233E0,-3.199147339E0,4.988077240E0,8.970557656E0
7.914093242E1,7.120692444E0,-3.160228271E0,5.302872620E0,9.423999237E0
7.915090242E1,7.527396698E0,-3.005300446E0,5.823789368E0,9.980483676E0
7.916087342E1,7.917186127E0,-2.708168335E0,6.304589539E0,1.047682496E1
7.917084342E1,8.193212128E0,-2.391427002E0,6.412215729E0,1.067539969E1
7.918081442E1,8.088579712E0,-2.229314117E0,6.113886108E0,1.038145301E1
7.919078442E1,7.772137756E0,-2.176024933E0,5.467979279E0,9.748846455E0
7.920075442E1,7.163503418E0,-2.181114349E0,4.861739960E0,8.928020859E0
7.921072542E1,6.418203278E0,-2.346370697E0,4.391268311E0,8.122932114E0
7.922069542E1,5.645510101E0,-2.406994629E0,4.060156860E0,7.358687463E0
7.923066642E1,5.037175140E0,-2.356998596E0,4.055666199E0,6.883095531E0
7.924063642E1,4.677024078E0,-2.153421936E0,4.442910919E0,6.800826251E0
7.925060642E1,4.685706024E0,-2.025438080E0,5.113366699E0,7.225286109E0
7.926057742E1,4.855902100E0,-2.002685394E0,5.647755432E0,7.712825384E0
7.927054742E1,4.976102142E0,-1.890269165E0,6.021677856E0,8.037121018E0
7.928051842E1,5.166655884E0,-1.703457642E0,6.051016846E0,8.137008408E0
7.929048842E1,5.322481842E0,-1.409019928E0,5.807772675E0,8.002772867E0
7.930045942E1,5.361101532E0,-1.172511749E0,5.410349121E0,7.706365619E0
7.931042942E1,5.235512695E0,-1.124461670E0,4.928650818E0,7.277816026E0
7.932039942E1,4.874014435E0,-1.234333191E0,4.372856598E0,6.663442801E0
7.933037042E1,4.429438934E0,-1.443747711E0,3.919599152E0,6.088316207E0
7.934034042E1,4.102818146E0,-1.628762970E0,3.791166229E0,5.818842404E0
7.935031142E1,3.804638214E0,-1.804198151E0,3.795956268E0,5.669187499E0
7.936028142E1,3.590134277E0,-1.917961578E0,3.696413269E0,5.498282623E0
7.937025142E1,3.535348206E0,-1.989363098E0,3.694916382E0,5.487135823E0
7.938022242E1,3.577261047E0,-1.981878662E0,3.703298950E0,5.517160750E0
7.939019242E1,3.729494476E0,-2.032473450E0,3.855981445E0,5.736607907E0
7.940016342E1,4.157454529E0,-2.119891663E0,4.151167603E0,6.245843521E0
7.941013342E1,4.723876648E0,-2.173929291E0,4.384232941E0,6.801652566E0
7.942010342E1,5.253625031E0,-2.211650848E0,4.677323456E0,7.373556140E0
7.943007442E1,5.721402283E0,-2.254761200E0,5.008883972E0,7.931412913E0
7.944004442E1,6.116281128E0,-2.102078705E0,5.210963745E0,8.305526646E0
7.945001542E1,6.438111877E0,-1.954785004E0,5.231321411E0,8.522745606E0
7.945998542E1,6.465953979E0,-2.090852051E0,5.032834167E0,8.456337441E0
7.946995542E1,6.116430817E0,-2.443818054E0,4.537514191E0,7.998250287E0
7.947992642E1,5.917644196E0,-2.809208221E0,4.332740021E0,7.853839809E0
7.948989642E1,6.104006653E0,-3.373834076E0,4.439318390E0,8.267357580E0
7.949986742E1,6.308930511E0,-3.935765533E0,4.741539917E0,8.819016687E0
7.950983742E1,6.558461609E0,-4.407734070E0,5.392835541E0,9.566828810E0
7.951980842E1,7.025041351E0,-5.070855103E0,6.262976074E0,1.069063360E1
7.952977842E1,7.458839264E0,-5.761668549E0,7.290738831E0,1.191578702E1
7.953974842E1,7.709268494E0,-6.151158600E0,8.278534698E0,1.287647893E1
7.954971942E1,8.041278076E0,-6.215225372E0,9.023984528E0,1.359130149E1
7.955968942E1,8.483907623E0,-6.217321014E0,9.422605591E0,1.412151781E1
7.956966042E1,8.849597168E0,-6.344257050E0,9.637259216E0,1.454103616E1
7.957963042E1,9.003028107E0,-6.507268066E0,9.789792023E0,1.480672417E1
7.958960042E1,8.813971252E0,-6.327342224E0,9.788744202E0,1.461303739E1
7.959957142E1,8.618926849E0,-5.692811737E0,9.401948547E0,1.396748517E1
7.960954142E1,8.449179840E0,-5.207670593E0,8.931327209E0,1.335204399E1
7.961951242E1,8.082741852E0,-5.034480743E0,8.552465057E0,1.279927227E1
7.962948242E1,7.597600708E0,-4.898862762E0,8.571774902E0,1.245783761E1
7.963945242E1,7.321874084E0,-5.136418762E0,9.116791534E0,1.277139482E1
7.964942342E1,7.019802246E0,-5.440286865E0,9.541458435E0,1.303509777E1
7.965939342E1,6.659202118E0,-5.522915039E0,9.944121094E0,1.318078555E1
7.966936442E1,6.334976349E0,-5.539081421E0,9.880653076E0,1.297846884E1
7.967933442E1,5.988746338E0,-5.511538696E0,9.549092560E0,1.254700403E1
7.968930442E1,5.898783417E0,-5.232967987E0,9.495204620E0,1.234254879E1
7.969927588E1,6.068829803E0,-5.026846619E0,9.315578156E0,1.220163425E1
7.970924588E1,6.415658569E0,-4.930147705E0,9.334588623E0,1.235320104E1
7.971921688E1,6.782096558E0,-4.946912842E0,9.287736053E0,1.251921808E1
7.972918688E1,7.135661316E0,-4.970264282E0,9.071585541E0,1.256641769E1
7.973915788E1,7.326514435E0,-5.019661560E0,8.717422028E0,1.244460778E1
7.974912788E1,7.403155060E0,-5.189857635E0,8.234975281E0,1.222931498E1
7.975909788E1,7.489076385E0,-5.365891571E0,7.683671722E0,1.199657737E1
7.976906888E1,7.582033081E0,-5.434149628E0,7.058272247E0,1.169770982E1
7.977903888E1,7.734565887E0,-5.416935425E0,6.587052155E0,1.151329470E1
7.978900988E1,7.976462860E0,-5.369035034E0,6.300248566E0,1.149537424E1
7.979897988E1,8.167016602E0,-5.267995148E0,6.075266418E0,1.146127371E1
7.980894988E1,8.480614471E0,-5.141059113E0,5.952521667E0,1.156649579E1
7.981892088E1,8.630303192E0,-4.593647461E0,6.142626343E0,1.154623699E1
7.982889088E1,8.740923157E0,-4.010011139E0,6.328390045E0,1.151227378E1
7.983886188E1,9.335337067E0,-3.970942383E0,6.483766937E0,1.203977306E1
7.984883188E1,9.816286926E0,-3.885021057E0,7.309300232E0,1.284051196E1
7.985880188E1,1.018961060E1,-3.802392883E0,8.303383026E0,1.368329366E1
7.986877288E1,1.003168900E1,-3.873794403E0,8.848848724E0,1.392634880E1
7.987874288E1,9.327403564E0,-4.293371887E0,8.665929108E0,1.343621326E1
7.988871388E1,8.582402802E0,-4.856949921E0,8.160879364E0,1.280029501E1
7.989868388E1,7.775430908E0,-5.181175690E0,7.641010437E0,1.207008483E1
7.990865388E1,6.940467224E0,-5.416037292E0,6.839427338E0,1.114815283E1
7.991862488E1,6.248456268E0,-5.657784576E0,6.172264709E0,1.044751567E1
7.992859488E1,5.706283722E0,-5.858068085E0,5.598507843E0,9.910697537E0
7.993856588E1,5.312303009E0,-5.895789642E0,4.998256073E0,9.378883864E0
7.994853588E1,5.109774170E0,-5.784271545E0,4.543202362E0,8.955907385E0
7.995850588E1,5.181624756E0,-5.590274963E0,4.407434692E0,8.804878752E0
7.996847688E1,5.532345428E0,-5.541626129E0,4.237388306E0,8.903478295E0
7.997844688E1,5.831573181E0,-5.618117065E0,3.923041992E0,8.997818825E0
7.998841788E1,5.982309723E0,-5.692811737E0,3.610042877E0,9.012687982E0
7.999838788E1,6.024521942E0,-5.765111389E0,3.325334930E0,8.977150236E0
8.000835888E1,5.884113922E0,-5.768404541E0,2.961291962E0,8.755942992E0
8.001832888E1,5.726641388E0,-5.857918396E0,2.535427551E0,8.575431324E0
8.002829888E1,5.627697144E0,-6.091881866E0,2.175575867E0,8.574096464E0
8.003826988E1,5.525609436E0,-6.309229889E0,1.967209167E0,8.614444459E0
8.004823988E1,5.484145660E0,-6.346801758E0,1.739682312E0,8.566460221E0
8.005821088E1,5.519172821E0,-6.202501831E0,1.425036621E0,8.423955541E0
8.006818088E1,5.668113098E0,-6.100563812E0,1.115630035E0,8.401726923E0
8.007815088E1,5.969436493E0,-6.121969299E0,8.692424011E-1,8.594664769E0
8.008812188E1,6.326444092E0,-6.540948029E0,4.890330505E-1,9.113015378E0
8.009809188E1,6.606362000E0,-7.259603577E0,3.788621521E-1,9.822901786E0
8.010806288E1,6.752907257E0,-7.650740204E0,6.313870239E-1,1.022419834E1
8.011803288E1,7.298672333E0,-7.595056000E0,6.273454285E-1,1.055220620E1
8.012800288E1,7.664212189E0,-7.264842682E0,7.946974182E-1,1.059007232E1
8.013797388E1,7.523055725E0,-6.666536865E0,9.889933777E-1,1.010035589E1
8.014794388E1,7.355703735E0,-6.395450592E0,1.040186920E0,9.802558571E0
8.015791488E1,7.197632446E0,-6.646029510E0,9.494755554E-1,9.842617788E0
8.016788488E1,6.931635590E0,-7.183412018E0,9.683363342E-1,1.002928988E1
8.017785488E1,6.681356049E0,-7.761659546E0,1.233884125E0,1.031534525E1
8.018782588E1,6.381679230E0,-7.979606323E0,1.659449158E0,1.035150802E1
8.019779588E1,6.321953430E0,-8.025411072E0,1.911824341E0,1.039371879E1
8.020776688E1,6.406527557E0,-7.754474487E0,2.167492676E0,1.028948465E1
8.021773688E1,6.274202728E0,-7.294031982E0,2.458786926E0,9.930466031E0
8.022770688E1,6.270610199E0,-6.787485352E0,2.518961792E0,9.577874408E0
8.023767788E1,6.596482544E0,-6.614594879E0,2.321372681E0,9.625758074E0
8.024764788E1,6.948999481E0,-6.838978271E0,2.127825165E0,9.979371599E0
8.025761888E1,7.231611786E0,-7.226222992E0,2.120191040E0,1.044077190E1
8.026758888E1,7.369774475E0,-7.496111755E0,2.450703735E0,1.079403613E1
8.027755888E1,7.482639771E0,-7.586673431E0,3.026705933E0,1.107738509E1
8.028752988E1,7.640411682E0,-7.555538177E0,3.657643890E0,1.135078881E1
8.029749988E1,7.771089935E0,-7.526797943E0,4.506678314E0,1.171975578E1
8.030747088E1,7.959997101E0,-7.466623077E0,5.364394684E0,1.216095162E1
8.031744088E1,8.235873413E0,-7.322622528E0,6.021228790E0,1.255808933E1
8.032741088E1,8.590036926E0,-6.980733490E0,6.575975189E0,1.287489123E1
8.033738188E1,8.799900513E0,-6.501579895E0,6.970105591E0,1.297270836E1
8.034735188E1,9.095835114E0,-6.162235565E0,7.242688751E0,1.315917566E1
8.035732288E1,9.465117188E0,-5.960904236E0,7.512577515E0,1.347440698E1
8.036729288E1,9.595046997E0,-5.745202789E0,7.779472504E0,1.362323289E1
8.037726388E1,9.258097687E0,-5.497018890E0,7.781119080E0,1.328440453E1
8.038723388E1,9.067394257E0,-5.547913055E0,7.168892212E0,1.282146612E1
8.039720388E1,1.117995117E1,-3.418441315E0,7.219636688E0,1.374045862E1
8.040717488E1,8.985514526E0,-2.878065033E0,6.033652954E0,1.119945077E1
8.041714488E1,6.596183167E0,-5.382507019E0,5.455405426E0,1.011150150E1
8.042711588E1,5.450914764E0,-5.363795929E0,5.198838959E0,9.247199849E0
8.043708588E1,4.986280975E0,-5.176834717E0,5.107229462E0,8.817392382E0
8.044705588E1,5.223387909E0,-5.217849426E0,4.932842102E0,8.879339226E0
8.045702688E1,5.277126160E0,-5.028942261E0,4.750820618E0,8.701069894E0
8.046699688E1,5.007387085E0,-4.790637817E0,4.519252167E0,8.273317126E0
8.047696788E1,4.825215912E0,-4.831802216E0,4.340972900E0,8.091542929E0
8.048693788E1,4.822671204E0,-4.805756378E0,4.178410950E0,7.988277034E0
8.049690788E1,4.789889374E0,-4.696633301E0,4.004322968E0,7.812554448E0
8.050687888E1,4.643942871E0,-4.596042480E0,3.812272339E0,7.564603906E0
8.051684888E1,4.407135315E0,-4.533771973E0,3.632047119E0,7.291755362E0
8.052681988E1,4.180506592E0,-4.504732361E0,3.514990540E0,7.079859285E0
8.053678988E1,4.041595459E0,-4.488266602E0,3.537443848E0,6.999467117E0
8.054675988E1,3.973337402E0,-4.570296021E0,3.650458832E0,7.071129012E0
8.055673088E1,4.039649506E0,-4.725373535E0,3.792363739E0,7.282166292E0
8.056670088E1,4.332590332E0,-4.807103577E0,3.780538330E0,7.494801788E0
8.057667188E1,4.808600464E0,-4.752167816E0,3.713328094E0,7.713270572E0
8.058664188E1,5.444178772E0,-4.721930695E0,4.181255035E0,8.331782862E0
8.059661188E1,5.985602875E0,-4.641098785E0,4.748724976E0,8.939666023E0
8.060658288E1,6.403683472E0,-4.332290955E0,5.043162689E0,9.230893610E0
8.061655288E1,6.682553558E0,-4.058210907E0,5.322332153E0,9.457949956E0
8.062652388E1,6.961273956E0,-4.081412659E0,5.688620453E0,9.873077891E0
8.063649388E1,7.189399567E0,-4.229754181E0,5.949827271E0,1.024591290E1
8.064646388E1,7.436535645E0,-4.401896210E0,6.053262177E0,1.055086421E1
8.065643488E1,7.689210205E0,-4.636009369E0,5.993536377E0,1.079532374E1
8.066640488E1,7.955506439E0,-4.817282410E0,5.876330109E0,1.100125211E1
8.067637588E1,8.231382751E0,-4.997357941E0,5.757926331E0,1.121975775E1
8.068634588E1,8.443042603E0,-5.160518646E0,5.436394958E0,1.129027507E1
8.069631588E1,8.504265289E0,-5.340444489E0,5.008883972E0,1.122193362E1
8.070628688E1,8.463250580E0,-5.660179596E0,4.690795441E0,1.121016527E1
8.071625688E1,8.460256805E0,-6.032605133E0,4.449497223E0,1.130337540E1
8.072622788E1,8.440647583E0,-6.399641876E0,4.320166168E0,1.143957095E1
8.073619788E1,8.460256805E0,-6.755901031E0,4.588408356E0,1.175889600E1
8.074616788E1,8.581804047E0,-7.063960419E0,5.157524872E0,1.225344687E1
8.075613888E1,8.891210632E0,-7.183861084E0,5.600603485E0,1.272903162E1
8.076610888E1,9.158704376E0,-7.229516144E0,5.825136566E0,1.304147176E1
8.077607988E1,9.161548462E0,-7.171287231E0,6.023174744E0,1.310114364E1
8.078604988E1,9.087003479E0,-6.949598236E0,6.140530701E0,1.298370768E1
8.079601988E1,9.134155426E0,-6.700366516E0,6.111940155E0,1.287181103E1
8.080599088E1,9.339678040E0,-6.621330872E0,6.082301788E0,1.296402728E1
8.081596088E1,9.501042480E0,-6.632856903E0,6.102958832E0,1.309620958E1
8.082593188E1,9.532776489E0,-6.599176941E0,6.112688599E0,1.310678930E1
8.083590188E1,9.428892517E0,-6.591093750E0,6.230493622E0,1.308302647E1
8.084587188E1,9.239985352E0,-6.521937561E0,6.478827209E0,1.303411680E1
8.085584288E1,9.128167877E0,-6.237678680E0,6.778653717E0,1.296850918E1
8.086581288E1,9.100625153E0,-5.758974152E0,7.014563141E0,1.285267511E1
8.087578388E1,9.063801727E0,-5.317093048E0,7.118147736E0,1.269220262E1
8.088575388E1,9.060209198E0,-5.138514404E0,7.096891937E0,1.260387227E1
8.089572488E1,8.982820129E0,-5.335504761E0,6.879394226E0,1.250938581E1
8.090569488E1,8.791368256E0,-5.804928589E0,6.509962463E0,1.238406084E1
8.091566488E1,8.458310852E0,-6.260581055E0,6.056705017E0,1.214172860E1
8.092563588E1,8.061186676E0,-6.658753052E0,5.690267029E0,1.190381711E1
8.093560588E1,7.571554871E0,-6.875202942E0,5.289849701E0,1.151431146E1
8.094557688E1,7.119345245E0,-6.927144928E0,4.906945953E0,1.107919366E1
8.095554688E1,6.801107025E0,-6.926995239E0,4.618046722E0,1.075010118E1
8.096551688E1,6.632258148E0,-6.999743958E0,4.411775665E0,1.060410431E1
8.097548788E1,6.577023010E0,-7.010371857E0,4.322411499E0,1.053972421E1
8.098545788E1,6.620582428E0,-7.021897888E0,4.265380096E0,1.055142782E1
8.099542888E1,6.641389160E0,-7.052434387E0,4.271068268E0,1.058711032E1
8.100539888E1,6.694378967E0,-6.969057770E0,4.314028931E0,1.058268971E1
8.101536888E1,6.771768036E0,-6.743327179E0,4.329147491E0,1.049146423E1
8.102533988E1,6.820716248E0,-6.473737793E0,4.325554962E0,1.035093604E1
8.103530988E1,6.849755859E0,-6.243965607E0,4.310586090E0,1.022190854E1
8.104528088E1,6.820566559E0,-6.047424316E0,4.269571381E0,1.006581884E1
8.105525088E1,6.783294067E0,-5.929020538E0,4.177063751E0,9.930469502E0
8.106522088E1,6.741979980E0,-5.836063843E0,4.065096588E0,9.799946199E0
8.107519188E1,6.629414062E0,-5.800288239E0,3.958817596E0,9.657365646E0
8.108516188E1,6.394402771E0,-5.742658081E0,3.811972961E0,9.402002260E0
8.109513288E1,6.119873657E0,-5.647306366E0,3.553610229E0,9.053897969E0
8.110510288E1,5.824687500E0,-5.523813171E0,3.316652985E0,8.685602077E0
8.111507288E1,5.570965118E0,-5.410349121E0,3.173849945E0,8.389329737E0
8.112504388E1,5.401966553E0,-5.290448456E0,3.069965973E0,8.160562393E0
8.113501388E1,5.315147095E0,-5.174439697E0,3.063229980E0,8.025521337E0
8.114498488E1,5.289849701E0,-5.154680786E0,2.998714142E0,7.971545043E0
8.115495488E1,5.235961761E0,-5.183121643E0,2.898871765E0,7.917291396E0
8.116492488E1,5.100044403E0,-5.296885071E0,2.775677948E0,7.859505865E0
8.117489588E1,4.917723541E0,-5.460045776E0,2.598147125E0,7.794002386E0
8.118486588E1,4.766238556E0,-5.623805237E0,2.500250702E0,7.784309146E0
8.119483688E1,4.730313263E0,-5.644911346E0,2.390828247E0,7.743187159E0
8.120480688E1,4.775219879E0,-5.527106323E0,2.301015015E0,7.658087183E0
8.121477688E1,4.952451324E0,-5.360053711E0,2.224673767E0,7.629293760E0
8.122474788E1,5.135370941E0,-5.168003082E0,2.132465515E0,7.591291045E0
8.123471788E1,5.250631256E0,-4.998705139E0,2.016007690E0,7.524657378E0
8.124468888E1,5.215903473E0,-4.910837860E0,1.817071381E0,7.390786557E0
8.125465888E1,5.074896698E0,-4.959037628E0,1.604513397E0,7.274688580E0
8.126462888E1,5.044060822E0,-5.065316620E0,1.396895142E0,7.283632203E0
8.127459988E1,5.331163788E0,-5.043911133E0,1.191821594E0,7.435239442E0
8.128456988E1,5.856571198E0,-5.116809540E0,9.512718201E-1,7.834927194E0
8.129454088E1,6.327042847E0,-5.331014099E0,6.915618896E-1,8.302375585E0
8.130451088E1,6.653813324E0,-5.584137726E0,5.797444153E-1,8.705856045E0
8.131448088E1,6.569239197E0,-5.840404816E0,6.096821594E-1,8.811182916E0
8.132445188E1,6.942862244E0,-6.202950897E0,1.387614441E-1,9.311240020E0
8.133442188E1,6.992708588E0,-6.510860596E0,1.161584473E-1,9.555248394E0
8.134439288E1,6.950795746E0,-6.681954803E0,1.252894592E-1,9.642498584E0
8.135436288E1,7.052733765E0,-6.861132202E0,1.065783691E-1,9.840098963E0
8.136433288E1,7.180268555E0,-7.166197815E0,2.692900085E-1,1.014806212E1
8.137430388E1,7.376061401E0,-7.583080902E0,4.540058899E-1,1.058846160E1
8.138427388E1,7.769143982E0,-7.905660095E0,7.695497131E-1,1.111086255E1
8.139424488E1,8.045619049E0,-8.436755676E0,1.114282837E0,1.171121080E1
8.140421488E1,8.468339996E0,-8.640182648E0,1.671723633E0,1.221311583E1
8.141418488E1,8.860823822E0,-8.463699646E0,2.133663025E0,1.243788279E1
8.142415588E1,8.312064972E0,-7.736062775E0,2.202220459E0,1.156662727E1
8.143412588E1,7.552843781E0,-7.087760925E0,2.108365631E0,1.057009980E1
8.144409688E1,7.415728912E0,-6.826254730E0,2.012714539E0,1.027822012E1
8.145406688E1,7.689659271E0,-6.859186249E0,2.256108398E0,1.054842741E1
8.146403688E1,7.903863831E0,-7.059320068E0,2.730471954E0,1.094351591E1
8.147400788E1,8.024363251E0,-7.169341278E0,3.170856171E0,1.121802963E1
8.148397788E1,8.156538391E0,-7.151228943E0,3.518583069E0,1.140393006E1
8.149394888E1,8.375682678E0,-7.194488983E0,3.848946075E0,1.169303716E1
8.150391888E1,8.667425995E0,-7.381300507E0,4.264332275E0,1.215698977E1
8.151388888E1,9.036408691E0,-7.696994019E0,4.808450775E0,1.280709170E1
8.152385988E1,9.433832245E0,-7.845036163E0,5.242398376E0,1.334258311E1
8.153382988E1,9.840087433E0,-7.837551727E0,5.547763367E0,1.374889872E1
8.154380088E1,1.032043854E1,-7.527546387E0,5.881269836E0,1.406288523E1
8.155377088E1,1.093281509E1,-6.985224152E0,6.170917511E0,1.436662888E1
8.156374088E1,1.147319138E1,-6.484216003E0,6.367758179E0,1.463651331E1
8.157371188E1,1.172571625E1,-6.233786774E0,6.458918610E0,1.476719840E1
8.158368188E1,1.142424316E1,-6.113736420E0,6.589596863E0,1.453663963E1
8.159365288E1,1.042537033E1,-5.895190887E0,6.482120361E0,1.361835183E1
8.160362288E1,9.355095978E0,-5.828579407E0,6.039341125E0,1.256836504E1
8.161359288E1,8.330177307E0,-5.814059601E0,5.767356720E0,1.168150446E1
8.162356388E1,7.394473114E0,-5.796995087E0,5.660029907E0,1.096901651E1
8.163353388E1,6.592291260E0,-5.626948700E0,5.459746399E0,1.024351924E1
8.164350488E1,5.923332367E0,-5.428461456E0,5.140310669E0,9.538178751E0
8.165347488E1,5.469925232E0,-5.239254913E0,4.808151398E0,8.971521273E0
8.166344488E1,5.196144562E0,-5.027595062E0,4.495451660E0,8.513854359E0
8.167341588E1,5.006189575E0,-4.917723541E0,4.252806244E0,8.205626109E0
8.168338588E1,4.891078949E0,-4.806804199E0,4.074377289E0,7.976751857E0
8.169335688E1,4.837340698E0,-4.668342133E0,3.890409851E0,7.767146973E0
