"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.551611233E1,1.077459412E0,6.119274902E-1,2.553390198E0,2.838164114E0
2.552608333E1,7.852670288E-1,6.908134460E-1,2.326611786E0,2.550880226E0
2.553605433E1,7.779322815E-1,4.225712585E-1,2.098785553E0,2.277859939E0
2.554602633E1,7.173083496E-1,2.610571289E-1,2.604733429E0,2.714280444E0
2.555599733E1,8.975335693E-1,1.790277100E-1,3.258274384E0,3.384371343E0
2.556596833E1,1.785487061E0,5.629792786E-1,4.018693085E0,4.433373864E0
2.557593933E1,2.585573273E0,1.103654938E0,4.889582062E0,5.640146816E0
2.558591033E1,3.473676453E0,1.537153473E0,5.736670532E0,6.880309418E0
2.559588133E1,4.686454468E0,2.219434662E0,6.403384094E0,8.239664651E0
2.560585233E1,5.783223724E0,2.693798218E0,6.660998383E0,9.223400942E0
2.561582333E1,6.516548767E0,2.170935516E0,6.930138702E0,9.757314758E0
2.562579433E1,7.550299072E0,1.069525909E0,7.805368652E0,1.091213460E1
2.563576533E1,9.558223572E0,1.818717957E-1,9.421557770E0,1.342231225E1
2.564573633E1,1.275003616E1,3.686833191E-1,1.226309875E1,1.769414990E1
2.565570833E1,1.661754364E1,1.897903290E0,1.485915024E1,2.237273205E1
2.566567933E1,1.916689224E1,3.460354156E0,1.668759796E1,2.564799670E1
2.567565079E1,2.046095123E1,4.140988770E0,1.667921539E1,2.672067625E1
2.568562179E1,1.940310104E1,4.751868439E0,1.545491135E1,2.525697663E1
2.569559279E1,1.605426498E1,3.223995667E0,1.335522766E1,2.113044434E1
2.570556379E1,1.411908920E1,5.257966003E0,1.264869690E1,1.967191957E1
2.571553479E1,1.357347382E1,6.038442993E0,1.429766785E1,2.061856666E1
2.572550579E1,1.518622009E1,3.703897705E0,1.960054047E1,2.507032759E1
2.573547679E1,1.780023422E1,5.924679565E-1,2.577115860E1,3.132653783E1
2.574544779E1,1.945534241E1,-4.373605042E0,2.593611557E1,3.271575859E1
2.575541979E1,2.087693619E1,-7.435787201E0,2.311119003E1,3.201975173E1
2.576539079E1,2.284399567E1,-6.874753876E0,1.991054581E1,3.107314296E1
2.577536179E1,2.433354813E1,-3.890110474E0,1.713666412E1,3.001532577E1
2.578533279E1,2.336461304E1,-5.562432861E-1,1.560025909E1,2.809951303E1
2.579530379E1,2.058908478E1,8.071215820E-1,1.512724274E1,2.556159874E1
2.580527479E1,1.712888031E1,6.848258972E-1,1.512784149E1,2.286305131E1
2.581524579E1,1.391132126E1,1.112336884E0,1.566133209E1,2.097711790E1
2.582521679E1,1.105151825E1,2.015408936E0,1.679088318E1,2.020226935E1
2.583518779E1,7.836803284E0,2.309846649E0,1.629496445E1,1.822845971E1
2.584515879E1,5.150938568E0,1.800755310E0,1.291619064E1,1.402151449E1
2.585512979E1,2.536924438E0,9.716294861E-1,8.281678162E0,8.715861555E0
2.586510179E1,-2.872526550E-1,4.137396240E-1,3.510200500E0,3.546153144E0
2.587507279E1,-2.659818878E0,1.221459961E-1,-1.332229614E0,2.977312858E0
2.588504379E1,-5.039719849E0,-2.474354553E-1,-6.451583862E0,8.190417254E0
2.589501479E1,-6.500232697E0,1.477427673E-1,-1.032941986E1,1.220539912E1
2.590498579E1,-6.618786163E0,7.249424744E-1,-1.119013000E1,1.302124731E1
2.591495679E1,-6.451284485E0,1.728904724E-1,-8.783434753E0,1.089943525E1
2.592492779E1,-6.015241241E0,-1.153650970E0,-4.751718750E0,7.751959032E0
2.593489879E1,-5.429060211E0,-2.069296875E0,-7.547305298E-1,5.858865292E0
2.594486979E1,-5.171296234E0,-2.816393280E0,2.336042175E0,6.334940323E0
2.595484079E1,-5.237907715E0,-3.499422913E0,4.266727295E0,7.608324373E0
2.596481179E1,-5.061724091E0,-3.819906464E0,5.076692963E0,8.123148872E0
2.597478379E1,-4.438270569E0,-3.650608521E0,4.727020111E0,7.441095843E0
2.598475479E1,-3.266806641E0,-2.886597290E0,3.710783386E0,5.724891517E0
2.599472579E1,-2.303410034E0,-2.000589752E0,2.596201172E0,4.006035155E0
2.600469679E1,-1.288071442E0,-1.371298370E0,1.633553009E0,2.491602435E0
2.601466779E1,-2.264790344E-1,-8.574169922E-1,8.924441528E-1,1.258138791E0
2.602463879E1,6.976991272E-1,-3.781137085E-1,7.773335266E-1,1.110856183E0
2.603460979E1,1.353186035E0,-2.140548706E-2,8.111631775E-1,1.577832799E0
2.604458079E1,1.777553558E0,1.996847534E-1,9.132508850E-1,2.008381894E0
2.605455179E1,1.941462708E0,4.562512207E-1,1.185235291E0,2.319962352E0
2.606452279E1,2.154320068E0,8.960366821E-1,1.680854645E0,2.875630197E0
2.607449379E1,2.288141785E0,1.394500122E0,2.036215668E0,3.365471388E0
2.608446579E1,2.054926758E0,1.293310547E0,2.061662750E0,3.185251865E0
2.609443679E1,1.838776245E0,1.159638519E0,2.006427612E0,2.958312245E0
2.610440779E1,2.209854584E0,1.695823517E0,2.026186523E0,3.444518328E0
2.611437879E1,2.797981567E0,2.259102173E0,2.226919098E0,4.229824127E0
2.612434979E1,3.128793640E0,2.280058594E0,2.792293396E0,4.773355135E0
2.613432079E1,3.453618164E0,2.271676025E0,4.114493866E0,5.832413751E0
2.614429179E1,3.555705872E0,1.934277649E0,5.270689545E0,6.645648392E0
2.615426279E1,3.796555023E0,1.397194519E0,5.976920929E0,7.217310189E0
2.616423379E1,4.689597931E0,1.089434509E0,6.825206909E0,8.352403586E0
2.617420479E1,6.208788757E0,8.818162537E-1,8.555159454E0,1.060742245E1
2.618417579E1,8.690777435E0,1.488504639E0,1.145537842E1,1.445582765E1
2.619414679E1,1.213601303E1,2.520308990E0,1.473011856E1,1.925126392E1
2.620411879E1,1.531959274E1,3.539838867E0,1.752854919E1,2.354719554E1
2.621408979E1,1.684492081E1,3.700754242E0,1.805051376E1,2.496533569E1
2.622406079E1,1.691377762E1,3.322790222E0,1.513757126E1,2.294042004E1
2.623403179E1,1.627700180E1,3.298241272E0,1.164129181E1,2.028149053E1
2.624400279E1,1.630499359E1,3.225342865E0,9.615554352E0,1.920194100E1
2.625397379E1,1.750834122E1,3.188669128E0,1.066053131E1,2.074503678E1
2.626394479E1,2.017863831E1,3.022364960E0,1.489971588E1,2.526487022E1
2.627391579E1,2.400034103E1,2.023641815E0,2.131687134E1,3.216396275E1
2.628388679E1,2.852857452E1,1.426832886E0,2.738540176E1,3.957114664E1
2.629385779E1,3.173251190E1,1.917811890E0,3.163805832E1,4.485083108E1
2.630382979E1,3.240685959E1,2.791844330E0,3.186169327E1,4.553203752E1
2.631380079E1,3.051748856E1,3.107388153E0,2.897659286E1,4.219734474E1
2.632377179E1,2.624492340E1,2.677332458E0,2.456511658E1,3.604731704E1
2.633374279E1,2.096989288E1,2.194885712E0,1.979124390E1,2.891794021E1
2.634371379E1,1.579979416E1,1.407822418E0,1.513293091E1,2.192307135E1
2.635368479E1,1.149339935E1,6.445596313E-1,1.051578232E1,1.559151576E1
2.636365579E1,8.255033569E0,6.737489319E-1,6.719526672E0,1.066543743E1
2.637362679E1,5.875881042E0,7.545808411E-1,3.656895447E0,6.961914577E0
2.638359779E1,3.724704437E0,4.999603271E-1,1.705702972E0,4.127082033E0
2.639356879E1,1.819765778E0,1.914518738E-1,1.152603149E0,2.162566837E0
2.640353979E1,1.945953369E-1,2.897973633E-1,6.191125488E-1,7.107391962E-1
2.641351179E1,-8.020321655E-1,4.571493530E-1,-5.336402893E-1,1.066308156E0
2.642348279E1,-1.838626556E0,1.847158813E-1,-1.835483093E0,2.604547131E0
2.643345379E1,-2.912343750E0,-5.144801331E-1,-3.718417511E0,4.751111945E0
2.644342479E1,-3.913761292E0,-1.091979218E0,-5.383704529E0,6.744940364E0
2.645339579E1,-4.771627350E0,-1.194815369E0,-6.055208130E0,7.801381726E0
2.646336679E1,-4.894970856E0,-1.110989685E0,-6.177054749E0,7.959336852E0
2.647333779E1,-4.639302521E0,-1.069675598E0,-5.235662384E0,7.076686680E0
2.648330879E1,-4.446503448E0,-1.362915802E0,-3.767964478E0,5.985523261E0
2.649327979E1,-4.476590881E0,-1.923949127E0,-2.210752716E0,5.350595643E0
2.650325079E1,-4.333189087E0,-2.359094238E0,-6.715036011E-1,4.979233914E0
2.651322179E1,-3.981869659E0,-2.601440277E0,2.255809021E-1,4.761687122E0
2.652319279E1,-3.600911865E0,-2.632575531E0,6.637197876E-1,4.509716637E0
2.653316479E1,-2.935096436E0,-2.302212524E0,9.202862549E-1,3.842121860E0
2.654313579E1,-2.089504852E0,-1.969604187E0,1.153950348E0,3.094668413E0
2.655310679E1,-1.378333740E0,-1.715732117E0,1.228495331E0,2.520464515E0
2.656307779E1,-5.475613403E-1,-1.471889191E0,1.170715485E0,1.958789411E0
2.657304879E1,2.076182556E-1,-1.114432526E0,1.481768646E0,1.865664363E0
2.658301979E1,9.629475403E-1,-6.759942627E-1,2.576292572E0,2.832228738E0
2.659299079E1,1.501078491E0,-5.019062805E-1,3.625909882E0,3.956307498E0
2.660296179E1,1.940863953E0,-3.517684937E-1,4.303700409E0,4.734187487E0
2.661293279E1,2.320624237E0,-5.463638306E-2,4.638105011E0,5.186549920E0
2.662290379E1,3.129093018E0,4.619393921E-1,4.664749603E0,5.636000353E0
2.663287479E1,3.926035767E0,1.323248291E0,4.527634735E0,6.137118149E0
2.664284679E1,4.180955658E0,1.895957336E0,4.096680908E0,6.152872410E0
2.665281779E1,4.172722778E0,1.953737183E0,3.156785431E0,5.585158782E0
2.666278879E1,3.464844818E0,1.437161407E0,1.939367065E0,4.222762975E0
2.667275892E1,2.768642578E0,1.274749146E0,1.535207520E0,3.412803721E0
2.668272992E1,3.015329590E0,1.671873322E0,2.220632172E0,4.101046230E0
2.669270092E1,4.025129700E0,2.180066528E0,3.754342804E0,5.920257516E0
2.670267192E1,5.300028534E0,2.969524841E0,5.320984955E0,8.075968124E0
2.671264292E1,7.084916840E0,4.270469513E0,6.295458527E0,1.039546798E1
2.672261392E1,9.430389404E0,5.846392365E0,6.999444580E0,1.311887085E1
2.673258492E1,1.223585541E1,7.213499451E0,7.141499176E0,1.589816789E1
2.674255592E1,1.476334946E1,7.224426727E0,8.843609619E0,1.866435801E1
2.675252692E1,1.705508377E1,6.211333466E0,1.205263641E1,2.178812957E1
2.676249892E1,1.999152740E1,6.354585571E0,1.341240875E1,2.489848659E1
2.677246992E1,2.481225266E1,8.420439606E0,1.377525421E1,2.960252208E1
2.678244092E1,3.021391983E1,1.035471725E1,1.357332413E1,3.470354807E1
2.679241192E1,3.290337708E1,1.090976303E1,1.379665970E1,3.730955603E1
2.680238292E1,3.255071045E1,1.239108261E1,1.421728500E1,3.761939489E1
2.681235392E1,2.908586563E1,1.079345490E1,1.513367935E1,3.451832120E1
2.682232492E1,2.405557617E1,5.262456665E0,1.625903915E1,2.950797433E1
2.683229592E1,2.082095261E1,7.858657837E-2,2.092438751E1,2.951860830E1
2.684226692E1,2.189122696E1,-3.329825592E0,2.959705261E1,3.696348306E1
2.685223792E1,2.515893173E1,-5.319787445E0,3.655159058E1,4.469105904E1
2.686220892E1,2.776441360E1,-4.091441803E0,3.871279633E1,4.781509341E1
2.687218092E1,2.762520309E1,-1.805096283E0,3.223636414E1,4.249227449E1
2.688215192E1,2.460298782E1,2.267784119E0,2.214090775E1,3.317634173E1
2.689212292E1,2.060959213E1,5.466781769E0,1.296768356E1,2.495599743E1
2.690209392E1,1.612162491E1,5.898034973E0,6.725663910E0,1.843714081E1
2.691206492E1,1.093311447E1,4.514611816E0,1.973645782E0,1.199208029E1
2.692203592E1,4.912334747E0,2.056872711E0,-2.158960419E0,5.746552715E0
2.693200692E1,-1.038240967E0,-8.029302979E-1,-6.112538910E0,6.251861586E0
2.694197792E1,-5.416186981E0,-2.327360229E0,-8.727002106E0,1.053148863E1
2.695194892E1,-8.459358673E0,-2.681074677E0,-8.383616180E0,1.220794540E1
2.696191992E1,-9.044940948E0,-3.010689240E0,-7.617658997E0,1.220262001E1
2.697189092E1,-8.223898315E0,-3.529061279E0,-6.231242065E0,1.090482254E1
2.698186192E1,-7.307503967E0,-3.757336578E0,-5.377417603E0,9.820071918E0
2.699183392E1,-6.231391754E0,-3.049308929E0,-3.974834290E0,7.995488464E0
2.700180492E1,-5.100343781E0,-1.771416321E0,-2.462229767E0,5.934138344E0
2.701177592E1,-4.675826569E0,-1.350491638E0,-1.187929688E0,5.009826215E0
2.702174692E1,-4.713697815E0,-1.520837402E0,8.551716614E-1,5.026252288E0
2.703171792E1,-5.248834991E0,-2.487527161E0,1.609752502E0,6.027384446E0
2.704168892E1,-6.238876190E0,-3.666026459E0,1.843715973E0,7.467436957E0
2.705165992E1,-7.309000854E0,-4.606969757E0,1.474882965E0,8.764755764E0
2.706163092E1,-7.542814636E0,-5.154231720E0,1.378184052E0,9.239023138E0
2.707160192E1,-6.864874420E0,-5.403164062E0,1.770368500E0,8.913747097E0
2.708157292E1,-5.303770752E0,-5.062622223E0,2.179467773E0,7.649196542E0
2.709154392E1,-3.273991699E0,-3.876937866E0,1.856589203E0,5.403387117E0
2.710151492E1,-1.487905884E0,-2.229912872E0,9.490264893E-1,2.843769789E0
2.711148692E1,1.523831177E-1,-7.328759766E-1,-2.070195007E-1,7.766497829E-1
2.712145792E1,1.436263275E0,4.330494690E-1,-1.138083344E0,1.882981077E0
2.713142892E1,2.434836731E0,1.192869415E0,-1.419947205E0,3.060656369E0
2.714139992E1,2.977009277E0,1.662293243E0,-1.135838013E0,3.593874101E0
2.715137092E1,3.161126404E0,1.777553558E0,-8.018824768E-1,3.714220282E0
2.716134192E1,3.106639709E0,1.809886322E0,-5.837860107E-2,3.595873586E0
2.717131292E1,2.887196045E0,1.685644684E0,1.148112488E0,3.534891977E0
2.718128392E1,3.055895233E0,1.590442657E0,1.981579285E0,3.974249613E0
2.719125492E1,3.354524231E0,1.825603638E0,2.699336700E0,4.676759571E0
2.720122592E1,3.586541748E0,2.070644073E0,3.473377075E0,5.405108407E0
2.721119692E1,4.187242584E0,2.309098206E0,3.981869659E0,6.222557430E0
2.722116792E1,4.918621674E0,2.623893585E0,4.398902435E0,7.101267447E0
2.723113992E1,5.506299591E0,3.068469086E0,4.988675995E0,8.038763953E0
2.724111092E1,6.237528992E0,3.576662292E0,5.780828705E0,9.225901668E0
2.725108192E1,6.813082123E0,3.326981506E0,7.343279572E0,1.055512429E1
2.726105292E1,7.371870117E0,2.725532227E0,8.643775177E0,1.168280122E1
2.727102392E1,8.398435364E0,2.435734863E0,9.808503113E0,1.314051956E1
2.728099492E1,9.373208313E0,2.535128174E0,1.118264557E1,1.480997876E1
2.729096592E1,1.030891251E1,2.356848907E0,1.182331329E1,1.586250772E1
2.730093692E1,1.173200317E1,2.268083496E0,1.272728348E1,1.745760138E1
2.731090792E1,1.443358521E1,2.938688965E0,1.368738693E1,2.010743235E1
2.732087892E1,1.801668411E1,4.532275085E0,1.429138092E1,2.343898446E1
2.733084992E1,2.169288940E1,7.488178253E0,1.373349106E1,2.674440205E1
2.734082092E1,2.582339996E1,1.046982788E1,1.342034225E1,3.092847988E1
2.735079292E1,2.805421097E1,1.184636536E1,1.344459183E1,3.328861930E1
2.736076392E1,2.803160797E1,1.198123489E1,1.367765717E1,3.341256262E1
2.737073492E1,2.756667480E1,1.095766342E1,1.561328201E1,3.352262703E1
2.738070592E1,2.689292587E1,8.987610168E0,1.765847900E1,3.340401891E1
2.739067692E1,2.557491669E1,6.934180298E0,1.881033371E1,3.249596705E1
2.740064792E1,2.295985474E1,4.844825134E0,1.959365479E1,3.057022355E1
2.741061892E1,1.985336472E1,2.756667480E0,1.965622467E1,2.807351910E1
2.742058992E1,1.729683105E1,1.527573395E0,1.898247574E1,2.572641114E1
2.743056092E1,1.498159561E1,1.161434784E0,1.647533936E1,2.229874312E1
2.744053192E1,1.329625031E1,1.199306030E0,1.294014084E1,1.859236005E1
2.745050292E1,1.176044403E1,1.680704956E0,1.029888336E1,1.572258921E1
2.746047392E1,9.273066559E0,1.945953369E0,8.261919250E0,1.257122936E1
2.747044592E1,6.683451691E0,1.390907593E0,6.887627106E0,9.697554206E0
2.748041692E1,3.942052460E0,3.068618774E-1,6.865173798E0,7.922408288E0
2.749038792E1,1.178948364E0,-9.280700684E-1,8.035440216E0,8.174321548E0
2.750035892E1,-4.673281860E-1,-2.021695862E0,8.579558716E0,8.826917783E0
2.751032992E1,-1.341660004E0,-2.551444244E0,7.630382538E0,8.156755297E0
2.752030092E1,-2.009271698E0,-2.473755798E0,5.610782318E0,6.452714059E0
2.753027192E1,-2.198178864E0,-1.819616089E0,3.201841736E0,4.288914027E0
2.754024292E1,-2.013313293E0,-9.174421692E-1,7.147636414E-1,2.325084432E0
2.755021392E1,-1.891017609E0,-2.980302429E-1,-1.742825775E0,2.588862937E0
2.756018492E1,-1.602717133E0,1.402583313E-1,-4.184997253E0,4.483589702E0
2.757015592E1,-1.300345917E0,4.261637878E-1,-5.818999329E0,5.977731030E0
2.758012692E1,-1.124611359E0,2.670446777E-1,-6.124214630E0,6.232340524E0
2.759009892E1,-9.839039612E-1,-1.416055298E-1,-5.214406586E0,5.308310011E0
2.760006992E1,-9.583071899E-1,-5.924679565E-1,-3.455863495E0,3.634881490E0
2.761004092E1,-9.232800293E-1,-8.710386658E-1,-1.290316772E0,1.809992194E0
2.762001192E1,-8.849597168E-1,-1.030307465E0,2.025288391E-1,1.373209781E0
2.762998292E1,-7.497908020E-1,-9.711804199E-1,9.343569946E-1,1.542206422E0
2.763995392E1,-3.983216858E-1,-6.252497864E-1,1.325194244E0,1.518465425E0
2.764992492E1,-2.519261169E-1,-5.212161255E-1,1.605261841E0,1.706457909E0
2.765989592E1,-1.812730408E-1,-6.207591248E-1,1.751058655E0,1.866656963E0
2.766986754E1,2.888992310E-2,-6.051914978E-1,1.956880646E0,2.048529531E0
2.767983854E1,2.272274780E-1,-4.924758911E-1,2.032174072E0,2.103306038E0
2.768980954E1,6.228547668E-1,-2.327659607E-1,1.538800049E0,1.676315496E0
2.769978054E1,1.004860382E0,1.926493835E-1,1.162781982E0,1.548844767E0
2.770975154E1,9.813592529E-1,4.281097412E-1,1.269210663E0,1.660493794E0
2.771972354E1,7.611671448E-1,3.146456909E-1,1.425036621E0,1.645936422E0
2.772969454E1,9.479786682E-1,2.249821472E-1,1.775008850E0,2.024830101E0
2.773966554E1,1.371448059E0,2.161505127E-1,2.263143768E0,2.655072605E0
2.774963654E1,1.833387451E0,2.668949890E-1,3.054997101E0,3.572890954E0
2.775960754E1,2.782413940E0,5.730084229E-1,4.170926514E0,5.046463511E0
2.776957854E1,4.312831421E0,1.251697083E0,6.231990509E0,7.681469010E0
2.777954954E1,6.393205261E0,2.125729523E0,9.273066559E0,1.146217968E1
2.778952054E1,8.387208710E0,2.926564178E0,1.181208664E1,1.477956152E1
2.779949154E1,9.555978241E0,3.266656952E0,1.263881744E1,1.617799351E1
2.780946254E1,9.849218445E0,2.890489197E0,1.176777878E1,1.561546186E1
2.781943354E1,1.049811905E1,2.273172913E0,1.164323776E1,1.584117433E1
2.782940454E1,1.053613998E1,1.541195068E0,1.381013168E1,1.743861420E1
2.783937654E1,1.066861450E1,1.372346191E0,1.459599747E1,1.813134886E1
2.784934754E1,1.269420227E1,2.425705719E0,1.369666763E1,1.883150349E1
2.785931854E1,1.563513657E1,3.877386932E0,1.374127487E1,2.117343288E1
2.786928954E1,1.784918243E1,4.831502838E0,1.472053848E1,2.363537574E1
2.787926054E1,1.953916809E1,5.297334137E0,1.677307022E1,2.629024008E1
2.788923154E1,2.082903580E1,5.571713562E0,1.992671219E1,2.935926741E1
2.789920254E1,2.215183502E1,5.282215576E0,2.304772202E1,3.240066491E1
2.790917354E1,2.342164444E1,4.574786682E0,2.434028412E1,3.408741017E1
2.791914454E1,2.515758453E1,4.413422241E0,2.432516556E1,3.527174556E1
2.792911554E1,2.643951874E1,4.871469727E0,2.432411774E1,3.625523510E1
2.793908654E1,2.594060623E1,4.957241364E0,2.372072250E1,3.549876011E1
2.794905754E1,2.350831421E1,4.486470337E0,2.063234482E1,3.159846366E1
2.795902954E1,2.013657578E1,4.156257019E0,1.582149902E1,2.594370806E1
2.796900054E1,1.697784439E1,4.658612366E0,1.139445511E1,2.097101515E1
2.797897154E1,1.496318390E1,5.329217834E0,7.996221771E0,1.778305367E1
2.798894254E1,1.276470566E1,5.574407959E0,5.924829254E0,1.513655629E1
2.799891354E1,1.005069946E1,5.048551483E0,5.059029694E0,1.233281043E1
2.800888454E1,6.461313629E0,3.661535797E0,4.751868439E0,8.816783533E0
2.801885554E1,2.582130432E0,1.865420837E0,4.250111847E0,5.311369238E0
2.802882654E1,-1.249900818E-1,5.493576050E-1,3.855382690E0,3.896330580E0
2.803879754E1,-1.823208618E0,-2.401007080E-1,3.218606873E0,3.706908175E0
2.804876854E1,-2.960244141E0,-4.828958130E-1,2.053729248E0,3.635111768E0
2.805873954E1,-3.582649841E0,-6.785389709E-1,3.367996216E-1,3.661861413E0
2.806871054E1,-3.792962494E0,-1.139430542E0,-1.716630249E0,4.316443658E0
2.807868154E1,-3.628304901E0,-1.342258759E0,-3.130889282E0,4.976818535E0
2.808865254E1,-3.184926910E0,-1.300645294E0,-3.935765533E0,5.227397817E0
2.809862454E1,-2.462080078E0,-1.530417480E0,-3.948788452E0,4.898667800E0
2.810859554E1,-1.993404694E0,-1.560804291E0,-3.450474701E0,4.279666806E0
2.811856654E1,-1.358574829E0,-1.317709808E0,-3.073408813E0,3.609421898E0
2.812853754E1,-5.227130127E-1,-8.666976929E-1,-1.987117767E0,2.230029328E0
2.813850854E1,8.711883545E-2,-4.299060059E-1,-4.995112610E-1,6.647709118E-1
2.814847954E1,4.248165894E-1,-2.885998535E-1,5.424719238E-1,7.470172677E-1
2.815845054E1,4.361929321E-1,-3.406915283E-1,1.438658295E0,1.541451485E0
2.816842154E1,3.827540588E-1,-2.936892700E-1,2.327958984E0,2.377424466E0
2.817839254E1,4.914280701E-1,-1.633103943E-1,3.087479553E0,3.130607261E0
2.818836354E1,3.198847961E-1,-3.502716064E-2,3.524869995E0,3.539528453E0
2.819833454E1,5.688171387E-2,1.541793823E-2,3.467988281E0,3.468489003E0
2.820830554E1,-1.152603149E-2,2.100132751E-1,3.148402863E0,3.155420576E0
2.821827654E1,-3.981719971E-2,4.815486145E-1,2.631976776E0,2.675962673E0
2.822824854E1,-1.276844788E-1,5.828878784E-1,1.976040802E0,2.064170259E0
2.823821954E1,-2.604583740E-1,7.056326294E-1,1.331630859E0,1.529377886E0
2.824819054E1,-5.095404053E-1,7.864645386E-1,9.629475403E-1,1.343661364E0
2.825816154E1,-8.653504944E-1,7.078779602E-1,7.340734863E-1,1.337455258E0
2.826813254E1,-1.029109955E0,6.771917725E-1,3.577560425E-1,1.282827105E0
2.827810354E1,-1.163231049E0,6.515950012E-1,-4.400848389E-2,1.334023712E0
2.828807454E1,-1.285975800E0,3.841012573E-1,-1.645079041E-1,1.352157677E0
2.829804554E1,-1.217268677E0,3.035687256E-1,-2.088157654E-1,1.271810138E0
2.830801654E1,-9.770182800E-1,4.787045288E-1,-1.642085266E-1,1.100312313E0
2.831798754E1,-7.105723572E-1,5.186714172E-1,-1.917512512E-1,9.003897246E-1
2.832795854E1,-2.167492676E-1,5.944139099E-1,-5.131329346E-1,8.146247908E-1
2.833792954E1,3.188369751E-1,8.475375366E-1,-6.587800598E-1,1.119807153E0
2.834790054E1,7.394622803E-1,1.015338593E0,-9.116043091E-1,1.552011385E0
2.835787154E1,9.836045837E-1,6.569837952E-1,-4.414320374E-1,1.262524427E0
2.836784354E1,1.851050720E0,-1.501377869E-1,9.773176575E-1,2.098589986E0
2.837781454E1,3.265908508E0,-1.277144165E0,3.588038635E0,5.017098449E0
2.838778554E1,5.154830475E0,-2.599644012E0,7.580236816E0,9.528400517E0
2.839775654E1,9.179511108E0,-3.218756561E0,1.351030518E1,1.664788767E1
2.840772754E1,1.585413116E1,-2.112257538E0,1.863639542E1,2.455871212E1
2.841769854E1,2.335892487E1,1.785487061E0,2.119173157E1,3.158982149E1
2.842766954E1,3.118734558E1,7.948321381E0,2.496403702E1,4.073118561E1
2.843764054E1,3.707639923E1,1.212733109E1,3.062242035E1,4.959298506E1
2.844761154E1,3.868330765E1,1.149145340E1,3.275458649E1,5.197417366E1
2.845758254E1,3.656161972E1,8.084538116E0,3.254098068E1,4.960874134E1
2.846755354E1,3.419983109E1,5.388644257E0,3.373504761E1,4.833962526E1
2.847752454E1,3.291610062E1,4.519401855E0,3.630744827E1,4.921509395E1
2.848749654E1,3.125844772E1,4.094585266E0,3.702116409E1,4.862533057E1
2.849746754E1,2.878618881E1,3.552263031E0,3.519481201E1,4.560633762E1
2.850743854E1,2.574855560E1,4.472249908E0,3.052123077E1,4.018127254E1
2.851740954E1,2.314052902E1,6.670877838E0,2.307646225E1,3.335427715E1
2.852738054E1,2.006891647E1,8.147407379E0,1.547691559E1,2.662097991E1
2.853735154E1,1.567959412E1,8.158334656E0,9.273964691E0,1.996032357E1
2.854732254E1,1.094613739E1,6.640491028E0,5.278323669E0,1.384827591E1
2.855729354E1,6.735543365E0,4.324207764E0,2.997965698E0,8.547170031E0
2.856726454E1,2.934198303E0,2.474055176E0,1.046324158E0,3.978097905E0
2.857723554E1,-5.231620789E-1,1.327589264E0,-1.113534393E0,1.810013994E0
2.858720654E1,-3.269650726E0,-1.601669312E-2,-2.736309814E0,4.263597519E0
2.859717754E1,-5.227878571E0,-1.503623199E0,-3.549868011E0,6.495626219E0
2.860714854E1,-5.972729645E0,-2.043101349E0,-3.925586700E0,7.433572053E0
2.861711954E1,-6.050118713E0,-2.378104706E0,-4.828658752E0,8.097855505E0
2.862709154E1,-6.244414673E0,-2.949616241E0,-6.118825836E0,9.226753502E0
2.863706254E1,-6.762337646E0,-3.637136536E0,-7.323520660E0,1.061093434E1
2.864703354E1,-6.846013641E0,-3.906426544E0,-8.290060730E0,1.143910740E1
2.865700454E1,-6.634503479E0,-3.710034943E0,-8.064180450E0,1.108205766E1
2.866697554E1,-6.302643585E0,-3.671265564E0,-6.988517303E0,1.010152865E1
2.867694646E1,-5.852978668E0,-3.726051636E0,-5.746849365E0,9.009278423E0
2.868691746E1,-5.149142303E0,-3.681145020E0,-4.022435303E0,7.499632050E0
2.869688846E1,-4.252357178E0,-3.691922607E0,-2.027084656E0,5.985140458E0
2.870685946E1,-3.374283142E0,-3.850143585E0,-4.607418823E-1,5.140201886E0
2.871683046E1,-2.283651123E0,-3.698359222E0,9.635462952E-1,4.452116896E0
2.872680146E1,-1.302142181E0,-3.045117645E0,2.233655090E0,3.994687822E0
2.873677246E1,-5.644761658E-1,-2.171534271E0,2.534978485E0,3.385308014E0
2.874674346E1,-2.098635864E-1,-1.498683472E0,1.903142395E0,2.431469895E0
2.875671446E1,1.151106262E-1,-8.080197144E-1,8.262817383E-1,1.161416302E0
2.876668646E1,4.340972900E-1,-3.038681030E-2,-1.202000427E-1,4.514552754E-1
2.877665746E1,7.899073792E-1,6.962022400E-1,-7.339237976E-1,1.283470049E0
2.878662846E1,1.287023621E0,1.207389221E0,-7.173083496E-1,1.904927768E0
2.879659946E1,1.513502655E0,1.529219971E0,-2.761756897E-1,2.169211151E0
2.880657046E1,1.534010010E0,1.654210052E0,4.939727783E-3,2.256019062E0
2.881654146E1,1.307530975E0,1.446292419E0,2.628533936E-1,1.967356328E0
2.882651246E1,7.990383911E-1,1.041085052E0,4.670288086E-1,1.392995458E0
2.883648346E1,2.562670898E-1,5.807922363E-1,7.003935242E-1,9.452743156E-1
2.884645446E1,-5.897735596E-2,1.360670471E-1,1.333876190E0,1.342094729E0
