"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.141154708E0,7.378905487E0,-3.303630066E-1,1.430440384E1,1.609886192E1
1.151122708E0,5.246290283E0,-6.128256226E-1,1.182031952E1,1.294677838E1
1.161091708E0,3.287613373E0,-5.719606018E-1,9.185648346E0,9.773007529E0
1.171059708E0,1.675914917E0,-5.122348022E-1,6.887477417E0,7.106927639E0
1.181027708E0,6.078858948E-1,-4.513114929E-1,4.697232056E0,4.757856272E0
1.190996708E0,2.888992310E-1,4.670288086E-2,2.401905212E0,2.419667864E0
1.200964708E0,-1.719923401E-1,7.644602966E-1,-3.023712158E-1,8.398864580E-1
1.210932708E0,-6.879693604E-1,1.416654053E0,-3.449127502E0,3.791660728E0
1.220900708E0,-1.480720825E0,2.050436096E0,-5.988446960E0,6.500639918E0
1.230869708E0,-2.316582642E0,2.134860535E0,-7.511829071E0,8.145659005E0
1.240837708E0,-2.544109497E0,1.698966980E0,-8.019573212E0,8.583270730E0
1.250805708E0,-2.024539948E0,1.324296112E0,-7.574698334E0,7.951639896E0
1.260774708E0,-1.611249390E0,1.061891785E0,-6.308481445E0,6.597020305E0
1.270742708E0,-1.128503265E0,6.324348450E-1,-4.480183411E0,4.663211002E0
1.280710708E0,-6.126759338E-1,6.930587769E-2,-3.414100342E0,3.469330807E0
1.290678708E0,1.863624573E-1,3.505709839E-1,-2.066452789E0,2.104247635E0
1.300647708E0,6.521937561E-1,8.030799866E-1,-2.408491516E-1,1.062215832E0
1.310615708E0,1.226848755E0,9.003776550E-1,2.075733490E0,2.573811825E0
1.320583708E0,1.795665894E0,1.094224548E0,3.861819305E0,4.397202714E0
1.330552708E0,2.126178589E0,1.537901917E0,4.689148865E0,5.373443474E0
1.340520708E0,2.223625946E0,1.768572235E0,5.455255737E0,6.150786556E0
1.350488708E0,1.966311035E0,1.615889740E0,6.142626343E0,6.649010237E0
1.360457708E0,1.825903015E0,1.322499847E0,6.600075073E0,6.974519241E0
1.370425708E0,1.803150330E0,1.073717194E0,7.033872986E0,7.340271719E0
1.380393708E0,1.585203552E0,7.099736023E-1,7.096891937E0,7.306353946E0
1.390361708E0,1.582658844E0,7.212002563E-1,7.135960693E0,7.344853562E0
1.400330083E0,1.733545074E0,9.623487854E-1,6.901847534E0,7.181002235E0
1.410298083E0,2.263443146E0,1.265468445E0,7.083869019E0,7.543592349E0
1.420266083E0,2.880609741E0,1.654808807E0,7.610773315E0,8.304226341E0
1.430235083E0,3.964954834E0,1.860032043E0,7.079827423E0,8.324934977E0
1.440203083E0,5.510790253E0,1.588047638E0,7.110812988E0,9.135336111E0
1.450171083E0,7.252418518E0,6.056405640E-1,8.694819031E0,1.133861777E1
1.460139083E0,8.867859192E0,-9.907896423E-1,1.010892838E1,1.348373181E1
1.470108083E0,1.036684204E1,-2.446961517E0,1.167527115E1,1.580414474E1
1.480076083E0,1.187690186E1,-3.136278076E0,1.427925613E1,1.883598135E1
1.490044083E0,1.386581589E1,-2.059567108E0,1.665107391E1,2.176604993E1
1.500013083E0,1.615276016E1,5.719606018E-1,2.086047043E1,2.638935441E1
1.509981083E0,1.929307983E1,2.711311798E0,2.712853592E1,3.339957488E1
1.519949083E0,2.126373184E1,3.231031036E0,3.273467789E1,3.916816296E1
1.529917083E0,2.061363373E1,1.920057220E0,3.445370316E1,4.019535018E1
