"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.710376996E1,-4.619244232E0,-3.234922943E0,-1.237925720E0,5.773612718E0
2.711373796E1,-7.378456421E0,-6.340664520E0,-1.918560333E0,9.915972946E0
2.712370596E1,-1.117396362E1,-1.104238724E1,-2.156116333E0,1.585687916E1
2.713367496E1,-1.454630081E1,-1.614632355E1,-9.720785522E-1,2.175416209E1
2.714364296E1,-1.646950150E1,-2.029823959E1,1.829495544E0,2.620324530E1
2.715361096E1,-1.729518448E1,-2.277274384E1,4.872667236E0,2.900800155E1
2.716357996E1,-1.708576996E1,-2.316837112E1,6.843768311E0,2.958942582E1
2.717354796E1,-1.684402267E1,-2.290147614E1,7.041956177E0,2.928801557E1
2.718351596E1,-1.709280533E1,-2.294997528E1,6.126909027E0,2.926438746E1
2.719348496E1,-1.804751999E1,-2.303948914E1,4.539160767E0,2.961646532E1
2.720345296E1,-1.858714783E1,-2.229523682E1,2.426005096E0,2.912808181E1
2.721342096E1,-1.805051376E1,-2.056064392E1,1.179547119E-1,2.736009939E1
2.722338996E1,-1.712438965E1,-1.844838638E1,-1.939666443E0,2.524579147E1
2.723335796E1,-1.652892792E1,-1.655946442E1,-3.905827789E0,2.372080965E1
2.724332596E1,-1.591700043E1,-1.495989075E1,-5.552403717E0,2.253837662E1
2.725329496E1,-1.472293350E1,-1.329430435E1,-6.566993866E0,2.089566241E1
2.726326296E1,-1.287876846E1,-1.118144806E1,-6.849456482E0,1.837940456E1
2.727323096E1,-1.101499420E1,-8.884324951E0,-6.621630249E0,1.562393402E1
2.728319896E1,-9.345216522E0,-6.632557526E0,-6.019133148E0,1.294425954E1
2.729316796E1,-8.148904266E0,-4.684508514E0,-5.244194641E0,1.076340272E1
2.730313596E1,-7.551047516E0,-3.104244690E0,-4.400848389E0,9.274811061E0
2.731310396E1,-7.198680267E0,-1.744771729E0,-3.664828949E0,8.264151330E0
2.732307296E1,-6.720424805E0,-4.300556946E-1,-3.207978973E0,7.459234984E0
2.733304096E1,-6.040089569E0,7.969427490E-1,-2.976410522E0,6.780620867E0
2.734300896E1,-5.301675110E0,1.870360565E0,-2.925216980E0,6.337420768E0
2.735297796E1,-4.425247650E0,2.806214447E0,-3.031645660E0,6.053803077E0
2.736294596E1,-3.607049103E0,3.559298401E0,-3.314108276E0,6.054974980E0
2.737291396E1,-2.983146515E0,4.065545654E0,-3.566483459E0,6.176376678E0
2.738288296E1,-2.414029999E0,4.094136200E0,-3.888613586E0,6.140912610E0
2.739285096E1,-1.898951111E0,3.915108490E0,-4.020040283E0,5.924087583E0
2.740281896E1,-1.258133698E0,3.734583893E0,-3.980672150E0,5.601407682E0
2.741278796E1,-9.479786682E-1,3.224744110E0,-3.903582458E0,5.151271119E0
2.742275596E1,-6.872209167E-1,2.705623627E0,-3.609444122E0,4.562976953E0
2.743272396E1,-2.713856506E-1,2.481240234E0,-3.129242706E0,4.002794422E0
2.744269296E1,-5.433700562E-2,2.445464630E0,-2.573598175E0,3.550585492E0
2.745266096E1,-4.086502075E-2,2.522105255E0,-1.979184265E0,3.206221331E0
2.746262896E1,-1.053808594E-1,2.738555145E0,-1.390458527E0,3.073135910E0
2.747259696E1,-3.128494263E-1,2.987188110E0,-9.169931030E-1,3.140389135E0
2.748256596E1,-6.288423157E-1,3.121009827E0,-6.503974915E-1,3.249486404E0
2.749253396E1,-9.851014709E-1,3.144361267E0,-5.764512634E-1,3.345105192E0
2.750250196E1,-1.404379578E0,3.037483521E0,-5.697152710E-1,3.394578564E0
2.751247096E1,-1.829645233E0,2.869532776E0,-6.403683472E-1,3.462931078E0
2.752243896E1,-2.332898712E0,2.609673157E0,-8.276289368E-1,3.596912571E0
2.753240696E1,-2.872825928E0,2.189047852E0,-1.075513458E0,3.768526039E0
2.754237529E1,-3.409459991E0,1.550326080E0,-1.341660004E0,3.978439387E0
2.755234329E1,-4.030967560E0,5.972579956E-1,-1.690883789E0,4.411859536E0
2.756231129E1,-5.025200043E0,-8.776249695E-1,-2.122735748E0,5.525293487E0
2.757228029E1,-6.838678894E0,-3.519032135E0,-2.456242218E0,8.073675868E0
2.758224829E1,-9.322763214E0,-7.739954681E0,-2.497107239E0,1.237159476E1
2.759221629E1,-1.247775238E1,-1.304237823E1,-2.141746216E0,1.817649612E1
2.760218529E1,-1.577434708E1,-1.862861160E1,-9.741741943E-1,2.442957657E1
2.761215329E1,-1.929592392E1,-2.381053574E1,2.845582581E-1,3.064890317E1
2.762212129E1,-2.303574692E1,-2.765663773E1,1.504371643E0,3.602496885E1
2.763209029E1,-2.545411789E1,-2.929333420E1,2.620001678E0,3.889570612E1
2.764205829E1,-2.727103958E1,-2.987682083E1,3.044219513E0,4.056601158E1
2.765202629E1,-2.815480179E1,-2.920651474E1,3.158132629E0,4.069013601E1
2.766199529E1,-2.768777298E1,-2.747356842E1,2.954256592E0,3.911697031E1
2.767196329E1,-2.624612091E1,-2.583253098E1,2.374063110E0,3.690277354E1
2.768193129E1,-2.424343552E1,-2.465522919E1,1.665137329E0,3.461787362E1
2.769190029E1,-2.133318741E1,-2.335518265E1,5.066963196E-1,3.163583700E1
2.770186829E1,-1.781714905E1,-2.172522217E1,-1.415905609E0,2.813255884E1
2.771183629E1,-1.420261551E1,-1.953258179E1,-3.679199066E0,2.442892843E1
2.772180429E1,-1.072519684E1,-1.684192703E1,-5.685027924E0,2.076053698E1
2.773177329E1,-7.912994843E0,-1.403256912E1,-6.948251038E0,1.754442008E1
2.774174129E1,-5.849386139E0,-1.108729385E1,-7.182813263E0,1.444770603E1
2.775170929E1,-4.367617493E0,-8.017028503E0,-6.385720825E0,1.114119648E1
2.776167829E1,-3.138972473E0,-5.130580902E0,-4.802762604E0,7.696917383E0
2.777164629E1,-2.209255829E0,-2.628983002E0,-3.137026520E0,4.651160965E0
2.778161429E1,-1.686842194E0,-5.885760498E-1,-1.806443481E0,2.540688175E0
2.779158329E1,-1.359472961E0,1.033899994E0,-7.876620483E-1,1.880831580E0
2.780155129E1,-1.178349609E0,2.321222992E0,-8.457412720E-2,2.604560762E0
2.781151929E1,-1.146615601E0,3.138673096E0,2.987786865E-1,3.354886711E0
2.782148829E1,-1.125060425E0,3.457510071E0,2.363584900E-1,3.643624869E0
2.783145629E1,-8.755293274E-1,3.414998474E0,-2.028282166E-1,3.531275331E0
2.784142429E1,-4.501139832E-1,3.185825043E0,-9.273216248E-1,3.348433842E0
2.785139329E1,-3.891906738E-2,2.828667755E0,-1.508562927E0,3.206031514E0
2.786136129E1,4.013154602E-1,2.544558563E0,-1.859133911E0,3.176824087E0
2.787132929E1,7.129673767E-1,2.294428711E0,-1.979333954E0,3.112954945E0
2.788129829E1,7.156617737E-1,1.964814148E0,-1.839375000E0,2.784953644E0
2.789126629E1,5.969586182E-1,1.703307953E0,-1.468146973E0,2.326601192E0
2.790123429E1,4.692741394E-1,1.663640442E0,-9.207353210E-1,1.958486985E0
2.791120329E1,3.299139404E-1,1.897454224E0,-4.692741394E-1,1.982269900E0
2.792117129E1,-7.349716187E-2,2.167342987E0,-1.724414062E-1,2.175434093E0
2.793113929E1,-5.801934814E-1,2.414029999E0,1.257385254E-1,2.485955649E0
2.794110729E1,-9.946815491E-1,2.682272186E0,2.972817993E-1,2.876169664E0
2.795107629E1,-1.378333740E0,2.971919861E0,2.459385681E-1,3.285208873E0
2.796104429E1,-1.800306244E0,3.209775238E0,-6.017486572E-2,3.680676659E0
2.797101229E1,-2.259700928E0,3.410956879E0,-4.703219604E-1,4.118504323E0
2.798098129E1,-2.575244751E0,3.592978363E0,-9.225315857E-1,4.515799328E0
2.799094929E1,-2.761607208E0,3.663182373E0,-1.326990509E0,4.775592454E0
2.800091729E1,-2.884052582E0,3.611689453E0,-1.698368225E0,4.924075002E0
2.801088629E1,-3.040626984E0,3.408412170E0,-2.001338196E0,4.986786596E0
2.802085429E1,-3.141816559E0,3.058739319E0,-2.210153961E0,4.910364349E0
2.803082229E1,-3.140918427E0,2.510279846E0,-2.368973694E0,4.666787956E0
2.804079129E1,-3.385210419E0,1.817520447E0,-2.431393890E0,4.546944733E0
2.805075929E1,-3.938609619E0,7.987390137E-1,-2.400108948E0,4.680935025E0
2.806072729E1,-4.727469177E0,-5.315446472E-1,-2.364333344E0,5.312398394E0
2.807069629E1,-6.089187469E0,-2.330503693E0,-2.174528046E0,6.872992341E0
2.808066429E1,-7.430847473E0,-4.781207428E0,-1.770667877E0,9.011809106E0
2.809063229E1,-8.448730774E0,-7.680977325E0,-1.615590363E0,1.153206818E1
2.810060129E1,-1.114686996E1,-1.138337814E1,-1.427581329E0,1.599599939E1
2.811056929E1,-1.530986298E1,-1.645453262E1,-8.961863708E-1,2.249325895E1
2.812053729E1,-2.083921463E1,-2.277888107E1,-1.401086426E-1,3.087345008E1
2.813050629E1,-2.473755798E1,-2.857797180E1,2.268233185E0,3.786544769E1
2.814047429E1,-2.504651550E1,-3.079546051E1,6.650969238E0,4.024827597E1
2.815044229E1,-2.591605728E1,-3.223890884E1,9.753118286E0,4.249838332E1
2.816041029E1,-2.517105652E1,-3.227423538E1,1.171823181E1,4.257376319E1
2.817037929E1,-2.314022964E1,-3.026765808E1,1.196162567E1,3.993346770E1
2.818034729E1,-2.250420227E1,-2.862901566E1,1.011940659E1,3.779500029E1
2.819031529E1,-2.227413071E1,-2.712090179E1,7.417225800E0,3.587053737E1
2.820028429E1,-2.157837753E1,-2.542657516E1,4.328997803E0,3.362851950E1
2.821025229E1,-1.919967407E1,-2.324396393E1,1.342408447E0,3.017799536E1
2.822022029E1,-1.597148712E1,-2.085927292E1,-1.441801758E0,2.631114707E1
2.823018929E1,-1.259840149E1,-1.799018921E1,-3.731141052E0,2.227752323E1
2.824015729E1,-9.354796600E0,-1.479298782E1,-5.492528229E0,1.834427907E1
2.825012529E1,-6.362668762E0,-1.135793106E1,-6.868167572E0,1.471930289E1
2.826009429E1,-4.286486206E0,-8.011939087E0,-7.785010986E0,1.196543054E1
2.827006229E1,-3.116968231E0,-4.874164124E0,-7.974666595E0,9.852323288E0
2.828003029E1,-2.483934631E0,-2.130369873E0,-7.732619934E0,8.396536077E0
2.828999929E1,-2.093995514E0,1.637594604E-1,-7.426506500E0,7.717812719E0
2.829996729E1,-1.672023010E0,1.903890839E0,-7.221283264E0,7.652933637E0
2.830993529E1,-1.324894867E0,3.054098969E0,-6.716383209E0,7.496177048E0
2.831990429E1,-9.918374634E-1,3.532354431E0,-5.879323883E0,6.930203367E0
2.832987229E1,-5.309458923E-1,3.521876221E0,-5.229974213E0,6.327570301E0
2.833984029E1,8.861572266E-2,3.205883331E0,-4.814288635E0,5.784713973E0
2.834980929E1,8.687933350E-1,2.712808685E0,-4.508624268E0,5.333087812E0
2.835977729E1,1.599873047E0,2.159559174E0,-4.181404724E0,4.970657407E0
2.836974529E1,2.089055786E0,1.694925385E0,-3.632795563E0,4.520412563E0
2.837971329E1,2.419418793E0,1.440304871E0,-2.733016663E0,3.923957886E0
2.838968229E1,2.429298248E0,1.473984833E0,-1.753004608E0,3.338734255E0
2.839965029E1,2.129471741E0,1.645827484E0,-9.524693298E-1,2.854924837E0
2.840961829E1,1.622176666E0,1.811532898E0,-2.990780640E-1,2.450011483E0
2.841958729E1,9.490264893E-1,1.994452515E0,2.577639771E-1,2.223720841E0
2.842955529E1,2.246827698E-1,2.147135010E0,7.494914246E-1,2.285258955E0
2.843952329E1,-4.793032837E-1,2.245330811E0,1.137035522E0,2.562048373E0
2.844949229E1,-1.106499023E0,2.314337311E0,1.250200195E0,2.853681448E0
2.845946029E1,-1.625918884E0,2.398013306E0,1.108594666E0,3.102106085E0
2.846942829E1,-1.952839050E0,2.437531128E0,8.957373047E-1,3.249228166E0
2.847939729E1,-2.217189331E0,2.330054626E0,5.794450378E-1,3.268155389E0
2.848936529E1,-2.418820038E0,1.956431580E0,2.254312134E-1,3.119155997E0
2.849933329E1,-2.506687317E0,1.488953705E0,-1.598675537E-1,2.919935286E0
2.850930229E1,-2.806962891E0,1.141975250E0,-4.977149963E-1,3.070971892E0
2.851927029E1,-3.142115936E0,7.737409973E-1,-8.104147339E-1,3.335916625E0
2.852923829E1,-3.560495911E0,2.098635864E-1,-1.139729919E0,3.744350163E0
2.853920717E1,-4.262835388E0,-6.988966370E-1,-1.482966156E0,4.567210382E0
2.854917517E1,-5.370082855E0,-2.132016449E0,-1.623374176E0,6.001552110E0
2.855914317E1,-6.577172699E0,-4.187691650E0,-1.692979431E0,7.978855897E0
2.856911217E1,-7.884404297E0,-6.593339081E0,-1.693428497E0,1.041650860E1
2.857908017E1,-1.006911118E1,-9.892478485E0,-2.091600494E0,1.426965042E1
2.858904817E1,-1.324909836E1,-1.442595108E1,-2.708467712E0,1.977327664E1
2.859901617E1,-1.796399368E1,-2.006667114E1,-2.913391571E0,2.708992821E1
2.860898517E1,-2.178434921E1,-2.504007889E1,-1.899100800E0,3.324409730E1
2.861895317E1,-2.304248291E1,-2.748943542E1,8.916957092E-1,3.588063823E1
2.862892117E1,-2.450643860E1,-2.878708694E1,3.772155762E0,3.799330292E1
2.863889017E1,-2.608445709E1,-2.983311172E1,5.999523926E0,4.008001677E1
2.864885817E1,-2.547552338E1,-2.864652924E1,7.592511292E0,3.908032953E1
2.865882617E1,-2.407832886E1,-2.647274963E1,7.400011597E0,3.654220252E1
2.866879517E1,-2.294683182E1,-2.484653137E1,5.494324493E0,3.426506695E1
2.867876317E1,-2.140848083E1,-2.357327911E1,2.805615692E0,3.196707711E1
2.868873117E1,-1.922542053E1,-2.230511627E1,1.688488770E-1,2.944764025E1
2.869870017E1,-1.695119980E1,-2.082259918E1,-1.853296051E0,2.691390937E1
2.870866817E1,-1.479717911E1,-1.882694916E1,-2.855761414E0,2.411567742E1
2.871863617E1,-1.262444733E1,-1.605366623E1,-3.088677063E0,2.065518811E1
2.872860517E1,-1.041264679E1,-1.266291733E1,-3.162024536E0,1.669643937E1
2.873857317E1,-8.312064972E0,-9.018745422E0,-3.487896881E0,1.275122025E1
2.874854117E1,-6.752607880E0,-5.554499359E0,-4.000730438E0,9.615405366E0
2.875851017E1,-5.681734772E0,-2.395019531E0,-4.491559753E0,7.628390236E0
2.876847817E1,-4.775968323E0,3.766168213E-1,-4.970114594E0,6.903169759E0
2.877844617E1,-3.828588409E0,2.668949890E0,-5.211113434E0,6.995504696E0
2.878841517E1,-2.995720367E0,4.361480255E0,-5.304818573E0,7.492526318E0
2.879838317E1,-2.239942017E0,5.229076080E0,-5.434898071E0,7.867572303E0
2.880835117E1,-1.211131439E0,5.117707672E0,-5.676645355E0,7.738350837E0
2.881832017E1,-1.109193420E-1,4.507576447E0,-5.882916412E0,7.412101864E0
2.882828817E1,1.140777740E0,3.914809113E0,-5.777236176E0,7.071319684E0
2.883825617E1,2.221829681E0,3.408112793E0,-5.278922424E0,6.664741698E0
2.884822517E1,2.755919037E0,2.990181885E0,-4.538262634E0,6.093611834E0
2.885819317E1,2.809208221E0,2.715503082E0,-3.499123535E0,5.244947410E0
2.886816117E1,2.399510193E0,2.475701752E0,-2.315684509E0,4.153208769E0
2.887812917E1,1.783840485E0,2.307900696E0,-1.196312256E0,3.152721921E0
2.888809817E1,1.159638519E0,2.275268555E0,-2.568658447E-1,2.566629805E0
2.889806617E1,5.456153870E-1,2.267634430E0,4.534071350E-1,2.376013487E0
2.890803417E1,-5.957611084E-2,2.258503418E0,9.442364502E-1,2.448666877E0
2.891800317E1,-6.072871399E-1,2.220781860E0,1.245859222E0,2.617791998E0
2.892797117E1,-1.027912445E0,2.241438904E0,1.413660278E0,2.842373610E0
2.893793917E1,-1.379531250E0,2.320474548E0,1.576521606E0,3.126200405E0
2.894790817E1,-1.703008575E0,2.379751282E0,1.597777405E0,3.334118625E0
2.895787617E1,-1.882635040E0,2.335144043E0,1.329984283E0,3.281169089E0
2.896784417E1,-2.255958710E0,2.096989288E0,8.937913513E-1,3.207113462E0
2.897781317E1,-2.695444794E0,1.944606171E0,6.001020813E-1,3.377430725E0
2.898778117E1,-3.035687256E0,1.954785004E0,3.863465881E-1,3.631231914E0
2.899774917E1,-3.319048004E0,2.047442322E0,1.163081360E-1,3.901490394E0
2.900771817E1,-3.564687195E0,1.979483643E0,-3.372486877E-1,4.091342929E0
2.901768617E1,-3.551065521E0,1.677860870E0,-8.315208435E-1,4.014562286E0
2.902765417E1,-3.729344788E0,1.337618408E0,-1.069525909E0,4.103793516E0
2.903762317E1,-4.418062592E0,8.919950867E-1,-1.250200195E0,4.677385255E0
2.904759117E1,-5.734724579E0,1.826202393E-2,-1.594484253E0,5.952291956E0
2.905755917E1,-7.686366119E0,-1.726360016E0,-2.336940308E0,8.217166971E0
2.906752717E1,-1.005054977E1,-4.756957855E0,-3.140768738E0,1.155450679E1
2.907749617E1,-1.202135147E1,-8.942254486E0,-3.879033508E0,1.547655347E1
2.908746417E1,-1.486408997E1,-1.465811829E1,-4.661306763E0,2.138993649E1
2.909743217E1,-1.916135376E1,-2.141386963E1,-4.909640350E0,2.915160131E1
2.910740117E1,-2.324126953E1,-2.742881149E1,-4.013453979E0,3.617463368E1
2.911736917E1,-2.630554733E1,-3.140753769E1,-1.305135956E0,4.098925010E1
2.912733717E1,-2.888887527E1,-3.343162857E1,2.409090271E0,4.424979796E1
2.913730617E1,-2.937326797E1,-3.183100708E1,6.506519623E0,4.379882054E1
2.914727417E1,-2.898108353E1,-2.730082764E1,8.017028503E0,4.061417410E1
2.915724217E1,-2.843022903E1,-2.384017410E1,6.176306305E0,3.761354256E1
2.916721117E1,-2.671060501E1,-2.208851669E1,3.252735901E0,3.481291830E1
2.917717917E1,-2.366653519E1,-2.170875641E1,-2.576142883E-1,3.211606074E1
2.918714717E1,-1.951476883E1,-2.177716415E1,-3.458408203E0,2.944540148E1
2.919711617E1,-1.504162079E1,-2.074296478E1,-5.018913116E0,2.610958508E1
2.920708417E1,-1.090946365E1,-1.859448257E1,-5.218897247E0,2.218125488E1
2.921705217E1,-7.184759216E0,-1.547377213E1,-4.742138672E0,1.770723773E1
2.922702117E1,-4.390220490E0,-1.195923065E1,-4.104913788E0,1.338460126E1
2.923698917E1,-2.884801025E0,-8.391549683E0,-3.408711548E0,9.505761277E0
2.924695717E1,-2.123035126E0,-4.987328796E0,-2.735860748E0,6.071709866E0
2.925692617E1,-1.619482269E0,-1.970502319E0,-2.363135834E0,3.477069625E0
2.926689417E1,-1.214424591E0,5.231620789E-1,-2.423011322E0,2.760345905E0
2.927686217E1,-7.821235657E-1,2.413431244E0,-2.758164368E0,3.747510950E0
2.928683117E1,-1.299298096E-1,3.612737274E0,-3.097059631E0,4.760307840E0
2.929679917E1,7.677534485E-1,4.213138733E0,-3.336711273E0,5.428961730E0
2.930676717E1,1.647474060E0,4.173770599E0,-3.531456299E0,5.710141451E0
2.931673617E1,2.379302216E0,3.641627197E0,-3.809727631E0,5.782434807E0
2.932670417E1,2.918930054E0,2.946472778E0,-3.890409851E0,5.686575710E0
2.933667217E1,3.330274658E0,2.244582367E0,-3.721111908E0,5.474993437E0
2.934664017E1,3.183579712E0,1.495090942E0,-3.397933960E0,4.890442915E0
2.935660917E1,2.519560547E0,8.375083923E-1,-2.719245300E0,3.800513210E0
2.936657717E1,1.669927368E0,5.319937134E-1,-1.817520447E0,2.524887186E0
2.937654517E1,7.937992859E-1,6.333329773E-1,-8.909472656E-1,1.350931159E0
2.938651417E1,1.661544800E-2,9.122030640E-1,-1.884580994E-1,9.316152415E-1
2.939648217E1,-6.629713440E-1,1.180744629E0,2.107617188E-1,1.370441310E0
2.940645017E1,-1.300944672E0,1.365460510E0,3.799099731E-1,1.923868767E0
2.941641917E1,-1.757046204E0,1.470691681E0,3.900888062E-1,2.324287990E0
2.942638717E1,-1.969753876E0,1.607956238E0,2.631527710E-1,2.556306510E0
2.943635517E1,-2.024989014E0,1.740580444E0,-4.849914551E-2,2.670683987E0
2.944632417E1,-2.059716797E0,1.772613831E0,-5.261558533E-1,2.767929381E0
2.945629217E1,-2.120041351E0,1.729204102E0,-1.044827271E0,2.928546770E0
2.946626017E1,-2.100282440E0,1.649869080E0,-1.475481720E0,3.051278521E0
2.947622917E1,-2.057770844E0,1.596280518E0,-1.775158539E0,3.151780477E0
2.948619717E1,-2.160606995E0,1.570983124E0,-1.938618622E0,3.300674586E0
2.949616517E1,-2.445764008E0,1.361269226E0,-2.111808472E0,3.506358582E0
2.950613417E1,-2.872975616E0,9.535171509E-1,-2.227068787E0,3.758060568E0
2.951610217E1,-3.407963104E0,3.576063538E-1,-2.274969177E0,4.113098538E0
2.952607017E1,-4.127067719E0,-5.875282288E-1,-2.423909454E0,4.822158688E0
2.953603917E1,-5.267695770E0,-2.053579559E0,-2.816842346E0,6.316677017E0
2.954600783E1,-7.183711395E0,-4.660857697E0,-3.417992249E0,9.220193864E0
2.955597583E1,-9.913434906E0,-8.737330627E0,-3.597469025E0,1.369521528E1
2.956594383E1,-1.407238632E1,-1.461500793E1,-3.227737885E0,2.054382646E1
2.957591283E1,-1.899849243E1,-2.188733505E1,-1.991907806E0,2.905109029E1
2.958588083E1,-2.267050644E1,-2.776216827E1,9.804611206E-1,3.585597793E1
2.959584883E1,-2.448024307E1,-3.027349594E1,5.116809540E0,3.926765332E1
2.960581783E1,-2.659893723E1,-3.110052612E1,8.061486053E0,4.171011561E1
2.961578583E1,-2.901925415E1,-3.077016312E1,9.501641235E0,4.334975474E1
2.962575383E1,-3.011452652E1,-2.866628815E1,9.219477997E0,4.258684724E1
2.963572283E1,-3.055985046E1,-2.673425583E1,6.919959869E0,4.118872103E1
2.964569083E1,-2.968462051E1,-2.489862305E1,4.259392548E0,3.897769297E1
2.965565883E1,-2.699666016E1,-2.322794724E1,1.335522766E0,3.563903497E1
2.966562783E1,-2.315504883E1,-2.173824509E1,-1.715881805E0,3.180647475E1
2.967559583E1,-1.900043839E1,-1.975831238E1,-4.146527252E0,2.772365876E1
2.968556383E1,-1.505584122E1,-1.711585739E1,-5.779780884E0,2.351673438E1
2.969553283E1,-1.143906235E1,-1.389844803E1,-6.553222504E0,1.915629740E1
2.970550083E1,-8.200696564E0,-1.009380981E1,-6.560856628E0,1.456644296E1
2.971546883E1,-5.674549713E0,-6.175707550E0,-6.462361450E0,1.058782290E1
2.972543783E1,-3.387904816E0,-2.449206848E0,-6.418951721E0,7.660251590E0
2.973540583E1,-1.214873657E0,8.945397949E-1,-6.279741211E0,6.458426211E0
2.974537383E1,6.086343384E-1,3.649560699E0,-6.059100037E0,7.099466340E0
2.975534283E1,1.858984222E0,5.197641449E0,-5.864355011E0,8.053692238E0
2.976531083E1,2.506238251E0,5.801336060E0,-5.334606628E0,8.270112341E0
2.977527883E1,2.627186737E0,5.773793335E0,-4.568050690E0,7.817025440E0
2.978524783E1,2.516117706E0,5.061873779E0,-3.935615845E0,6.887850648E0
2.979521583E1,2.340682526E0,3.891457672E0,-3.762126617E0,5.897103881E0
2.980518383E1,2.087708588E0,2.727927246E0,-3.651955719E0,5.013670789E0
2.981515283E1,1.713636475E0,1.783541107E0,-3.114273834E0,3.976967483E0
2.982512083E1,1.131197662E0,9.481283569E-1,-2.254761200E0,2.694903264E0
2.983508883E1,3.864962769E-1,8.487350464E-2,-1.255738678E0,1.316610235E0
2.984505683E1,-5.733078003E-2,-5.261558533E-1,-1.627116394E-1,5.537164237E-1
2.985502583E1,-2.751278687E-1,-7.189549255E-1,8.422984314E-1,1.141077638E0
2.986499383E1,-5.450166321E-1,-6.204597473E-1,1.707349548E0,1.896590601E0
2.987496183E1,-7.785310364E-1,-3.736230469E-1,2.323019257E0,2.478330733E0
2.988493083E1,-1.081501007E0,-1.342707825E-1,2.606679382E0,2.825323074E0
2.989489883E1,-1.462758179E0,6.810836792E-2,2.496358795E0,2.894150562E0
2.990486683E1,-1.855990448E0,2.163002014E-1,2.038311310E0,2.765176182E0
2.991483583E1,-2.176174622E0,3.002755737E-1,1.281185760E0,2.543096215E0
2.992480383E1,-2.397414551E0,3.980223083E-1,4.167333984E-1,2.465701728E0
2.993477183E1,-2.482288055E0,5.887257385E-1,-4.975653076E-1,2.599215886E0
2.994474083E1,-2.355352020E0,7.863148499E-1,-1.395997009E0,2.848645614E0
2.995470883E1,-2.221380615E0,1.114731903E0,-2.055525513E0,3.225266530E0
2.996467683E1,-2.214794312E0,1.588197327E0,-2.401306458E0,3.632348730E0
2.997464583E1,-2.275418243E0,2.026485901E0,-2.477647705E0,3.927201477E0
2.998461383E1,-2.333198090E0,2.275118866E0,-2.463127899E0,4.084969795E0
2.999458183E1,-2.420616302E0,2.339185638E0,-2.377955017E0,4.121388455E0
3.000455083E1,-2.709665222E0,2.089504852E0,-2.269580383E0,4.106009165E0
3.001451883E1,-3.323688354E0,1.390308838E0,-2.215842133E0,4.229635835E0
3.002448683E1,-4.110003204E0,6.900650024E-2,-2.224673767E0,4.673977065E0
3.003445583E1,-4.667294312E0,-1.743723907E0,-2.298170929E0,5.486875147E0
3.004442383E1,-6.048322449E0,-4.312981110E0,-2.458637238E0,7.824890259E0
3.005439183E1,-8.651858368E0,-8.485404510E0,-2.864742737E0,1.245244931E1
3.006435983E1,-1.250903732E1,-1.481035172E1,-3.015628967E0,1.961929027E1
3.007432883E1,-1.736089783E1,-2.264371216E1,-2.170636139E0,2.861555757E1
3.008429683E1,-2.200648727E1,-2.882465881E1,-6.885681152E-3,3.626494844E1
3.009426483E1,-2.339335327E1,-3.106774429E1,3.010988617E0,3.900666309E1
3.010423383E1,-2.308274918E1,-3.070998825E1,4.577331390E0,3.868938679E1
3.011420183E1,-2.496628235E1,-3.063170105E1,4.803211670E0,3.980812990E1
3.012416983E1,-2.609837814E1,-2.918451050E1,5.817352753E0,3.958159405E1
3.013413883E1,-2.574241837E1,-2.726909363E1,6.034401398E0,3.798275360E1
3.014410683E1,-2.391606628E1,-2.553255478E1,5.115612030E0,3.535617438E1
3.015407483E1,-2.151865173E1,-2.385499329E1,3.259920959E0,3.229148745E1
3.016404383E1,-1.928634384E1,-2.233490433E1,6.179150391E-1,2.951597583E1
3.017401183E1,-1.679507446E1,-1.975247452E1,-1.863774261E0,2.599439229E1
3.018397983E1,-1.459554840E1,-1.611503860E1,-3.955823822E0,2.209916389E1
3.019394883E1,-1.295496002E1,-1.225112366E1,-5.318889313E0,1.860676231E1
3.020391683E1,-1.171987839E1,-8.358917542E0,-5.468877411E0,1.539921011E1
3.021388483E1,-1.078312637E1,-4.705464935E0,-4.741090851E0,1.268444548E1
3.022385383E1,-1.011970596E1,-1.585802307E0,-3.773952026E0,1.091631493E1
3.023382183E1,-9.394015045E0,8.991801453E-1,-2.909200287E0,9.875195690E0
3.024378983E1,-8.394842834E0,2.908002777E0,-2.221081238E0,9.157678103E0
3.025375883E1,-7.206314392E0,4.578379211E0,-1.553918610E0,8.677971328E0
3.026372683E1,-5.838907928E0,5.727539520E0,-1.171463928E0,8.262559076E0
3.027369483E1,-4.435576172E0,6.280040588E0,-1.081950073E0,7.764268267E0
3.028366383E1,-3.242856445E0,6.413413239E0,-1.269360352E0,7.297894422E0
3.029363183E1,-2.116748199E0,5.819149017E0,-1.859732666E0,6.465425262E0
3.030359983E1,-1.360969849E0,4.633764038E0,-2.527344360E0,5.450823571E0
3.031356883E1,-8.752299500E-1,3.244053955E0,-2.943029938E0,4.466692148E0
3.032353683E1,-2.862048340E-1,1.952539673E0,-3.144960022E0,3.712828830E0
3.033350483E1,3.420387268E-1,1.008752289E0,-3.059787140E0,3.239887191E0
3.034347283E1,8.548722839E-1,4.486170959E-1,-2.667453003E0,2.836788579E0
3.035344183E1,1.196162567E0,2.546205139E-1,-2.047142944E0,2.384623813E0
