"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.229851667E0,-1.295735504E1,-5.139262848E0,-1.749711456E0,1.404872103E1
2.239822667E0,-1.307276505E1,-4.894671478E0,-1.836530914E0,1.407934092E1
2.249792667E0,-1.360041779E1,-4.935985565E0,-2.042652283E0,1.461190425E1
2.259762667E0,-1.435978867E1,-5.346731415E0,-2.323767700E0,1.549809549E1
2.269733667E0,-1.524669434E1,-5.997727661E0,-2.445764008E0,1.656551197E1
2.279703667E0,-1.582943253E1,-6.405779114E0,-2.403252411E0,1.724472564E1
2.289673667E0,-1.569935303E1,-6.287674713E0,-2.282603302E0,1.706501733E1
2.299644667E0,-1.513442780E1,-5.759572906E0,-2.240241394E0,1.634754618E1
2.309614667E0,-1.444226715E1,-5.074747009E0,-2.485730896E0,1.550841693E1
2.319584667E0,-1.402538406E1,-4.475243683E0,-2.912044373E0,1.500730511E1
2.329555667E0,-1.397014893E1,-4.055516510E0,-3.302133179E0,1.491698223E1
2.339525667E0,-1.416175049E1,-3.939807129E0,-3.522474976E0,1.511572317E1
2.349495667E0,-1.444645844E1,-4.074826355E0,-3.579356689E0,1.543101311E1
2.359466667E0,-1.438793015E1,-4.379293213E0,-3.504961395E0,1.544265189E1
2.369436667E0,-1.366478394E1,-4.649331665E0,-3.031495972E0,1.474898548E1
2.379406667E0,-1.286095551E1,-4.810247040E0,-2.296075287E0,1.392173175E1
2.389377667E0,-1.219963074E1,-5.022655334E0,-1.704206085E0,1.330272059E1
2.399347667E0,-1.166075134E1,-5.206622772E0,-1.246607666E0,1.283105893E1
2.409317667E0,-1.133008896E1,-5.385351105E0,-1.001866608E0,1.258477886E1
2.419288667E0,-1.099298996E1,-5.517376556E0,-7.667056274E-1,1.232376200E1
2.429258667E0,-1.076950470E1,-5.452860718E0,-5.273533630E-1,1.208279864E1
2.439228667E0,-1.064915497E1,-5.326673126E0,-4.137396240E-1,1.191424058E1
2.449199667E0,-1.049572403E1,-5.222938843E0,-3.441343689E-1,1.172850125E1
2.459169667E0,-1.028421387E1,-5.123695221E0,-3.341052246E-1,1.149473505E1
2.469139667E0,-1.004695724E1,-5.017565918E0,-3.126997375E-1,1.123454933E1
