"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.722817342E1,6.488856354E0,-1.170041885E1,2.897973633E-1,1.338241535E1
5.723824942E1,9.128467255E0,-1.501183273E1,-7.033872986E-1,1.758348060E1
5.724832542E1,1.223645416E1,-1.897783539E1,-1.201102295E0,2.261264454E1
5.725840042E1,1.461515762E1,-2.373614044E1,-9.398954773E-1,2.789069018E1
5.726847642E1,1.533276535E1,-2.838562180E1,9.310638428E-2,3.226214325E1
5.727855242E1,1.547122742E1,-3.194881210E1,1.436862030E0,3.552675112E1
5.728862742E1,1.565639236E1,-3.448648499E1,2.770438843E0,3.797519717E1
5.729870342E1,1.517394562E1,-3.579236938E1,3.764222260E0,3.905779949E1
5.730877942E1,1.353171066E1,-3.564462662E1,4.177363129E0,3.835488186E1
5.731885442E1,1.230576004E1,-3.497955963E1,3.957620087E0,3.729160869E1
5.732893042E1,1.203976318E1,-3.442466354E1,3.333867188E0,3.662141488E1
5.733900642E1,1.192480225E1,-3.351949585E1,2.883004761E0,3.569410634E1
5.734908242E1,1.142259659E1,-3.200240067E1,2.668650513E0,3.408446944E1
5.735915742E1,1.064765808E1,-3.010943710E1,2.309547272E0,3.202006924E1
5.736923342E1,9.785900116E0,-2.788102112E1,1.790726166E0,2.960273433E1
5.737930942E1,9.129066010E0,-2.470073456E1,1.414558411E0,2.637171040E1
5.738938442E1,8.615783386E0,-2.098471207E1,1.135089569E0,2.271295428E1
5.739946042E1,7.962541809E0,-1.751328094E1,1.188229065E0,1.927508677E1
5.740953642E1,7.001689911E0,-1.397838181E1,1.588197327E0,1.571436255E1
5.741961142E1,5.741610260E0,-1.010518616E1,2.171983337E0,1.182363680E1
5.742968742E1,4.396657104E0,-6.225703583E0,2.455344086E0,8.007414900E0
5.743976342E1,3.455264740E0,-2.811603241E0,2.637215881E0,5.176762967E0
5.744983942E1,2.879561920E0,5.866300964E-1,2.893782349E0,4.124316671E0
5.745991442E1,2.729274445E0,3.250191193E0,2.931803284E0,5.158309052E0
5.746999042E1,2.695295105E0,4.775968323E0,2.569107513E0,6.055972468E0
5.748006642E1,2.135309601E0,5.492079163E0,1.700014801E0,6.132905587E0
5.749014142E1,1.073268127E0,5.366789703E0,3.983216858E-1,5.487530989E0
5.750021742E1,-1.583706665E-1,4.584516449E0,-1.025068359E0,4.700386950E0
5.751029342E1,-1.391805725E0,3.501219177E0,-2.615810394E0,4.586733361E0
5.752036842E1,-2.375559998E0,2.050585785E0,-4.026476898E0,5.104968519E0
5.753044442E1,-2.981949005E0,6.081852722E-1,-4.765490112E0,5.654361609E0
5.754052042E1,-3.059637451E0,-3.303630066E-1,-4.600084076E0,5.534554594E0
5.755059542E1,-2.398612061E0,-7.441026306E-1,-3.494932251E0,4.303670524E0
5.756067142E1,-1.251846771E0,-7.777825928E-1,-1.703008575E0,2.252177681E0
5.757074742E1,-3.170407104E-1,-7.966433716E-1,1.637594604E-1,8.729104390E-1
5.758082242E1,3.068618774E-1,-9.205856323E-1,1.616638184E0,1.885513494E0
5.759089842E1,7.466473389E-1,-8.393046570E-1,2.566263428E0,2.801360837E0
5.760097442E1,1.027912445E0,-6.554869080E-1,2.955603790E0,3.197164501E0
5.761105042E1,1.269360352E0,-5.706134033E-1,2.801873474E0,3.128477317E0
5.762112542E1,1.324146423E0,-5.634283447E-1,2.359692993E0,2.763867991E0
5.763120142E1,1.098864899E0,-4.700225830E-1,1.802551575E0,2.162780034E0
5.764127742E1,8.804690552E-1,-3.902384949E-1,1.248104553E0,1.576476075E0
5.765135242E1,8.346643066E-1,-3.396437073E-1,9.806108093E-1,1.331773221E0
5.766142842E1,9.060658264E-1,1.547781372E-1,1.004710693E0,1.361747088E0
5.767150442E1,9.934840393E-1,8.346643066E-1,1.064286804E0,1.678207807E0
5.768157942E1,1.050066376E0,9.821076965E-1,1.047671356E0,1.778985720E0
5.769165542E1,1.000968475E0,1.055155792E0,9.306147766E-1,1.726654423E0
5.770173142E1,9.593550110E-1,1.146914978E0,7.441026306E-1,1.670169072E0
5.771180742E1,1.081650696E0,1.157093811E0,4.718188477E-1,1.652709091E0
5.772188242E1,1.216220856E0,1.039737854E0,7.783813477E-3,1.600096423E0
5.773195842E1,1.290316772E0,9.274713135E-1,-4.796026611E-1,1.659861176E0
5.774203442E1,1.413360901E0,5.989045715E-1,-8.378077698E-1,1.748770305E0
5.775210942E1,1.559606781E0,3.116519165E-1,-9.499246216E-1,1.852527197E0
5.776218542E1,1.897903290E0,-1.475930786E-1,-7.818241882E-1,2.057928491E0
5.777226142E1,2.422262878E0,-9.065148926E-1,-4.448748779E-1,2.624317123E0
5.778233642E1,2.950514374E0,-2.325563965E0,-8.143066406E-2,3.757713903E0
5.779241242E1,3.867357788E0,-4.545747070E0,-1.258882141E-1,5.969599696E0
5.780248842E1,5.096451874E0,-7.071295166E0,-5.810916138E-1,8.735828781E0
5.781256342E1,6.592440948E0,-9.965825958E0,-1.337019653E0,1.202354300E1
5.782263942E1,8.244405670E0,-1.358949051E1,-2.311642914E0,1.606201015E1
5.783271542E1,9.952653351E0,-1.750235367E1,-2.944227448E0,2.034837015E1
5.784279142E1,1.155357422E1,-2.170321793E1,-2.618654480E0,2.472593976E1
5.785286642E1,1.298325119E1,-2.651421341E1,-9.783654785E-1,2.953854301E1
5.786294242E1,1.390054367E1,-3.041614929E1,1.187929688E0,3.346309055E1
5.787301842E1,1.496947083E1,-3.273303131E1,2.461930389E0,3.607765925E1
5.788309342E1,1.579365692E1,-3.428126175E1,2.622845764E0,3.783548369E1
5.789316942E1,1.623194550E1,-3.499378006E1,2.359393616E0,3.864721770E1
5.790324542E1,1.628508499E1,-3.446133728E1,2.030826874E0,3.816951687E1
5.791332042E1,1.604139175E1,-3.321772339E1,1.916315002E0,3.693799751E1
5.792339642E1,1.481603989E1,-3.171484863E1,1.710493011E0,3.504671808E1
5.793347242E1,1.282877243E1,-3.103496246E1,1.101110229E0,3.359998126E1
5.794354742E1,1.042701691E1,-3.078124008E1,9.852511597E-1,3.251427598E1
5.795362342E1,8.568930817E0,-2.956801300E1,2.004481659E0,3.084982844E1
5.796369942E1,8.029003601E0,-2.669234299E1,3.428171082E0,2.808377521E1
5.797377542E1,8.709488525E0,-2.275687683E1,4.385280762E0,2.475805568E1
5.798385042E1,9.858349457E0,-1.848071915E1,4.516857147E0,2.142722643E1
5.799392642E1,1.072115524E1,-1.419842422E1,3.839365997E0,1.820107556E1
5.800400242E1,1.101050354E1,-9.863438873E0,2.959346008E0,1.507568716E1
5.801407742E1,1.045021866E1,-5.918841705E0,2.059417419E0,1.218527625E1
5.802415342E1,9.072783051E0,-2.862347717E0,1.319206696E0,9.604620401E0
5.803422942E1,7.227420502E0,-9.657916260E-1,8.955876160E-1,7.346457497E0
5.804430442E1,5.307512970E0,2.859054565E-1,6.991960144E-1,5.360999060E0
5.805438042E1,3.441343689E0,1.301244049E0,4.981640625E-1,3.712714626E0
5.806445642E1,1.888472900E0,2.086211700E0,5.243595886E-1,2.862439892E0
5.807453142E1,4.936734009E-1,2.767744446E0,8.563691711E-1,2.938960854E0
5.808460742E1,-7.508386230E-1,3.458408203E0,1.008901978E0,3.679976785E0
5.809468371E1,-1.868414612E0,3.620371399E0,5.450166321E-1,4.110365599E0
5.810475971E1,-2.682571564E0,3.196602631E0,-2.121089172E-1,4.178450522E0
5.811483471E1,-3.041225739E0,2.741997986E0,-7.191046143E-1,4.157489434E0
5.812491071E1,-3.304228821E0,2.176923065E0,-7.176077271E-1,4.021427978E0
5.813498671E1,-3.309617615E0,1.465003510E0,-4.019142151E-1,3.641612153E0
5.814506171E1,-3.083138580E0,8.430468750E-1,2.544708252E-2,3.196422859E0
5.815513771E1,-2.514022064E0,4.147874451E-1,3.034190369E-1,2.566012213E0
5.816521371E1,-1.658401337E0,2.522254944E-1,3.541635132E-1,1.714451658E0
5.817528871E1,-8.053253174E-1,2.252815247E-1,2.574645996E-1,8.749792296E-1
5.818536471E1,1.869612122E-1,3.312611389E-1,2.287243652E-1,4.438505067E-1
5.819544071E1,1.262923737E0,5.930667114E-1,2.977308655E-1,1.426656285E0
5.820551571E1,1.941612396E0,1.057251434E0,2.974314880E-1,2.230718445E0
5.821559171E1,1.812580719E0,1.204545135E0,-4.879852295E-2,2.176869115E0
5.822566771E1,1.217418365E0,5.839356995E-1,-4.468208313E-1,1.422229670E0
5.823574271E1,6.554869080E-1,-1.058299255E-1,-3.379971313E-1,7.450537702E-1
5.824581871E1,2.897973633E-1,-3.911366272E-1,1.490899658E-1,5.091151057E-1
5.825589471E1,1.754351807E-1,-4.105961609E-1,6.415658569E-1,7.816479123E-1
5.826597071E1,3.245251465E-1,-2.076182556E-1,1.076112213E0,1.142995803E0
5.827604571E1,6.797364807E-1,1.444496155E-1,1.401535492E0,1.564355813E0
5.828612171E1,1.107995911E0,4.284091187E-1,1.518741760E0,1.928150888E0
5.829619771E1,1.164428558E0,4.613406372E-1,1.345402222E0,1.838161089E0
5.830627271E1,8.927435303E-1,3.165916443E-1,9.033714294E-1,1.308931327E0
5.831634871E1,5.710624695E-1,1.082249451E-1,3.089575195E-1,6.582398740E-1
5.832642471E1,3.379971313E-1,-2.143542480E-1,-1.389111328E-1,4.236580074E-1
5.833649971E1,4.188290405E-1,-3.465293884E-1,-2.878514099E-1,6.151087842E-1
5.834657571E1,7.556286621E-1,-2.032772827E-1,-2.580633545E-1,8.239496487E-1
5.835665171E1,1.269360352E0,-1.477427673E-1,-1.838177490E-1,1.291081946E0
5.836672671E1,1.936522980E0,-5.321434021E-1,-3.552113342E-1,2.039478596E0
5.837680271E1,2.934647369E0,-1.284478912E0,-6.851252747E-1,3.275887346E0
5.838687871E1,4.096980286E0,-2.984493713E0,-1.081501007E0,5.182865483E0
5.839695371E1,5.237159271E0,-6.039191437E0,-1.538051605E0,8.140348468E0
5.840702971E1,6.125262451E0,-9.662257233E0,-2.016756134E0,1.161659848E1
5.841710571E1,8.324489136E0,-1.432700684E1,-2.635718994E0,1.677817806E1
5.842718171E1,1.111214218E1,-2.001892044E1,-3.016377411E0,2.309405578E1
5.843725671E1,1.355700806E1,-2.460747849E1,-2.173180847E0,2.817877179E1
5.844733271E1,1.545371384E1,-2.878978134E1,-2.176473999E-1,3.267592618E1
5.845740871E1,1.656590103E1,-3.287269089E1,2.550845490E0,3.689918286E1
5.846748371E1,1.732811600E1,-3.626553543E1,5.044509888E0,4.050802074E1
5.847755971E1,1.664957703E1,-3.879617294E1,5.887856140E0,4.262649763E1
5.848763571E1,1.448732346E1,-3.920497284E1,5.318739624E0,4.213313930E1
5.849771071E1,1.251741989E1,-3.735347305E1,4.083957367E0,3.960614167E1
5.850778671E1,1.192330536E1,-3.547727463E1,2.415826263E0,3.750517887E1
5.851786271E1,1.212673233E1,-3.440176117E1,1.567540283E0,3.651021763E1
5.852793771E1,1.177406570E1,-3.319392288E1,1.668280792E0,3.525972632E1
5.853801371E1,1.052745804E1,-3.138777878E1,1.839225311E0,3.315724324E1
5.854808971E1,8.939859467E0,-2.907972839E1,1.867815857E0,3.048016448E1
5.855816471E1,7.618856506E0,-2.568718323E1,2.017803955E0,2.686912521E1
5.856824071E1,7.046746216E0,-2.121149048E1,2.190095673E0,2.245841668E1
5.857831671E1,6.708300018E0,-1.662951874E1,2.284698944E0,1.807656029E1
5.858839271E1,5.958658905E0,-1.196132629E1,2.338886261E0,1.356647823E1
5.859846771E1,4.989424438E0,-7.727081451E0,2.223775635E0,9.462944682E0
5.860854371E1,4.080963593E0,-4.282893677E0,2.194736023E0,6.309858025E0
5.861861971E1,3.178041229E0,-1.194066925E0,2.239343262E0,4.066989073E0
5.862869471E1,2.402953033E0,1.499731293E0,1.892664185E0,3.406692670E0
5.863877071E1,1.603615265E0,3.344195709E0,1.077010345E0,3.862017367E0
5.864884671E1,8.692424011E-1,4.247866516E0,-1.255888367E-1,4.337709631E0
5.865892171E1,2.534230042E-1,4.170178070E0,-1.332678680E0,4.385275455E0
5.866899771E1,-1.877096558E-1,3.848197632E0,-2.372117157E0,4.524466790E0
5.867907371E1,-3.529660034E-1,3.331322479E0,-3.496578827E0,4.842350457E0
5.868914871E1,-3.616479492E-1,2.521955566E0,-4.234693909E0,4.942032134E0
5.869922471E1,-8.083190918E-2,1.829495544E0,-4.123624878E0,4.511969623E0
5.870930071E1,2.236349487E-1,1.279838562E0,-3.261717224E0,3.510954085E0
5.871937571E1,3.697311401E-1,7.203021240E-1,-2.099683685E0,2.250379489E0
5.872945171E1,3.960763550E-1,3.817062378E-2,-9.401948547E-1,1.020930870E0
5.873952771E1,3.266207886E-1,-6.197113037E-1,1.886077881E-1,7.254627056E-1
5.874960271E1,-8.831634521E-3,-1.133742371E0,1.219214630E0,1.664912633E0
5.875967871E1,-3.827540588E-1,-1.389111328E0,2.075134735E0,2.526324429E0
5.876975471E1,-6.200106812E-1,-1.508562927E0,2.600392456E0,3.069562880E0
5.877983071E1,-8.153544617E-1,-1.494192810E0,2.489622803E0,3.015897338E0
5.878990571E1,-7.987390137E-1,-1.219663696E0,1.871558075E0,2.372402405E0
5.879998171E1,-6.146218872E-1,-7.560777283E-1,1.298250275E0,1.623227455E0
5.881005771E1,-2.683918762E-1,-3.216810608E-1,9.499246216E-1,1.038205033E0
5.882013271E1,2.519261169E-1,6.182144165E-2,8.246351624E-1,8.644719834E-1
5.883020871E1,1.047222290E0,5.824388123E-1,7.587721252E-1,1.418324587E0
5.884028471E1,1.514251099E0,1.212328949E0,5.144801331E-1,2.006835239E0
5.885035971E1,1.332678680E0,1.251697083E0,3.637435913E-2,1.828688368E0
5.886043571E1,8.768765259E-1,7.857160950E-1,-3.983216858E-1,1.242949069E0
5.887051171E1,2.570155334E-1,5.423222351E-1,-6.924600220E-1,9.163357862E-1
5.888058671E1,-6.212081909E-2,3.885919189E-1,-9.514215088E-1,1.029594854E0
5.889066271E1,-1.434017944E-1,6.286926270E-2,-1.097068634E0,1.108185998E0
5.890073871E1,7.484436035E-4,-1.589694214E-1,-9.627978516E-1,9.758337666E-1
5.891081371E1,3.815565491E-1,-1.532812500E-1,-7.152127075E-1,8.249907628E-1
5.892088971E1,9.355545044E-1,-1.121168518E-1,-6.743476868E-1,1.158696346E0
5.893096571E1,1.390458527E0,-2.776725769E-1,-6.854246521E-1,1.574891719E0
5.894104071E1,1.670226746E0,-6.240522766E-1,-5.062472534E-1,1.853479136E0
5.895111671E1,1.938618622E0,-1.490151215E0,-1.612147522E-1,2.450465874E0
5.896119271E1,2.624941406E0,-3.243754578E0,2.246827698E-1,4.178844756E0
5.897126871E1,3.498973846E0,-5.810018005E0,6.667135620E-1,6.814956652E0
5.898134371E1,4.786147156E0,-8.271349640E0,9.491761780E-1,9.603299687E0
5.899141971E1,6.914720764E0,-1.107786346E1,6.387217712E-1,1.307441730E1
5.900149571E1,9.079069977E0,-1.360865067E1,-1.227447510E-1,1.635970510E1
5.901157071E1,1.120375168E1,-1.629092285E1,-9.264234924E-1,1.979334432E1
5.902164671E1,1.322095688E1,-2.078592545E1,-9.196875000E-1,2.465145477E1
5.903172271E1,1.492935425E1,-2.626902328E1,-3.505709839E-1,3.021704987E1
5.904179771E1,1.649599640E1,-3.176738937E1,2.644999695E-1,3.579601773E1
5.905187371E1,1.765847900E1,-3.711711456E1,1.244512024E0,4.112238909E1
5.906194971E1,1.714759140E1,-4.008918411E1,2.311792603E0,4.366379460E1
5.907202471E1,1.546823364E1,-3.984968216E1,3.708238678E0,4.290704434E1
5.908210071E1,1.461336136E1,-3.789369965E1,5.559588776E0,4.099258263E1
5.909217617E1,1.432895279E1,-3.486145523E1,6.927294617E0,3.832267422E1
5.910225117E1,1.347153580E1,-3.202500366E1,6.959926758E0,3.543337010E1
5.911232717E1,1.148741180E1,-3.065460342E1,5.453908539E0,3.318750457E1
5.912240317E1,8.864865417E0,-2.986394760E1,3.117267609E0,3.130748413E1
5.913247817E1,6.425088959E0,-2.795691330E1,1.548080750E0,2.872746636E1
5.914255417E1,5.332960052E0,-2.459939529E1,1.506167908E0,2.521585322E1
5.915263017E1,5.640720062E0,-1.987177643E1,2.271526337E0,2.078136312E1
5.916270617E1,6.006708984E0,-1.456171875E1,2.715054016E0,1.598423361E1
5.917278117E1,5.887107697E0,-9.480385437E0,2.611918488E0,1.146114581E1
5.918285717E1,5.584736481E0,-5.320086823E0,2.335144043E0,8.058877283E0
5.919293317E1,4.622836761E0,-2.073488159E0,1.853894806E0,5.395080984E0
5.920300817E1,3.063379669E0,8.412506104E-2,1.250798950E0,3.309965262E0
5.921308417E1,1.150357819E0,1.464554443E0,1.063388672E0,2.144536849E0
5.922316017E1,-5.827381897E-1,2.600991211E0,1.083297272E0,2.877198647E0
5.923323517E1,-2.133812714E0,3.231779480E0,1.076710968E0,4.019559903E0
5.924331117E1,-3.323239288E0,3.445834351E0,8.482859802E-1,4.861818882E0
5.925338717E1,-3.634891205E0,3.186872864E0,7.499404907E-2,4.834688907E0
5.926346217E1,-3.306923218E0,2.646646271E0,-9.392967224E-1,4.338520022E0
5.927353817E1,-3.034789124E0,2.253563690E0,-1.806593170E0,4.189543318E0
5.928361417E1,-2.826123047E0,1.570983124E0,-2.547552338E0,4.116428350E0
5.929368917E1,-2.573598175E0,4.725672913E-1,-2.732717285E0,3.783446996E0
5.930376517E1,-2.531385956E0,-3.552113342E-1,-2.216141510E0,3.383101113E0
5.931384117E1,-2.441423035E0,-9.178912354E-1,-1.254391479E0,2.894230250E0
5.932391617E1,-2.282603302E0,-1.444795532E0,-1.615141296E-1,2.706251795E0
5.933399217E1,-1.974244537E0,-1.577419739E0,9.214837646E-1,2.689800523E0
5.934406817E1,-1.521136780E0,-1.325194244E0,1.807341614E0,2.708593841E0
5.935414317E1,-9.806108093E-1,-1.043629761E0,2.331401825E0,2.736091209E0
5.936421917E1,-4.584965515E-1,-8.815168762E-1,2.382894745E0,2.581758791E0
5.937429517E1,1.586700439E-1,-7.318281555E-1,2.046843567E0,2.179522246E0
5.938437017E1,5.698649597E-1,-3.460803223E-1,1.618733826E0,1.750661835E0
5.939444617E1,5.292993164E-1,-1.788780212E-1,1.221010895E0,1.342766814E0
5.940452217E1,2.303709412E-1,-2.570155334E-1,8.045768738E-1,8.754836953E-1
5.941459717E1,-8.831634521E-2,-2.171983337E-1,5.017565918E-1,5.538362307E-1
5.942467317E1,-2.426454163E-1,-2.143542480E-1,4.026626587E-1,5.166834218E-1
5.943474917E1,-4.032614136E-1,-3.629951477E-1,5.406756592E-1,7.659735070E-1
5.944482517E1,-4.763095093E-1,-4.156855774E-1,8.042774963E-1,1.022999286E0
5.945490017E1,-2.891986084E-1,-4.185296631E-1,1.036594391E0,1.154699461E0
5.946497617E1,-2.448907471E-1,-6.803352356E-1,9.788145447E-1,1.216924576E0
5.947505217E1,-2.564167786E-1,-1.100810852E0,5.701643372E-1,1.265946866E0
5.948512717E1,-1.187031555E-1,-1.076261902E0,-1.251397705E-1,1.089995451E0
5.949520317E1,3.614982605E-1,-9.069639587E-1,-8.512797546E-1,1.295353942E0
5.950527917E1,8.343649292E-1,-1.126108246E0,-1.325194244E0,1.928840170E0
5.951535417E1,1.138233032E0,-1.642234955E0,-1.480122070E0,2.486618472E0
5.952543017E1,1.881587219E0,-2.709515533E0,-1.259181519E0,3.530918151E0
5.953550617E1,2.715952148E0,-4.512516174E0,-6.376739502E-1,5.305264024E0
5.954558117E1,3.727249146E0,-6.726412354E0,-2.788700867E-1,7.695113896E0
5.955565717E1,4.901108093E0,-9.466015320E0,-1.137634277E-2,1.065957016E1
5.956573317E1,6.182742920E0,-1.181927170E1,6.878196716E-1,1.335644374E1
5.957580817E1,7.705825653E0,-1.374232269E1,1.196012878E0,1.580068444E1
5.958588417E1,9.808652802E0,-1.662682434E1,1.333726501E0,1.935044661E1
5.959596017E1,1.211790070E1,-2.059701828E1,1.272803192E0,2.393116602E1
5.960603517E1,1.426503571E1,-2.585827744E1,5.647755432E-1,2.953744618E1
5.961611117E1,1.599693420E1,-3.182112762E1,-1.920506287E-1,3.561632983E1
5.962618717E1,1.665301987E1,-3.635025925E1,-1.190025330E-1,3.998347883E1
5.963626217E1,1.641441605E1,-3.845967270E1,6.601272583E-1,4.182122961E1
5.964633817E1,1.543290710E1,-3.838916931E1,2.116598511E0,4.142925212E1
5.965641417E1,1.465587296E1,-3.680366638E1,3.913162537E0,3.980725201E1
5.966648917E1,1.386641464E1,-3.456522125E1,5.353916473E0,3.762574115E1
5.967656517E1,1.213391739E1,-3.238650192E1,5.298531647E0,3.498845375E1
5.968664117E1,1.001387604E1,-3.132386169E1,4.449347534E0,3.318521837E1
5.969671617E1,8.040978699E0,-2.917672668E1,4.004023590E0,3.052819882E1
5.970679217E1,7.218139801E0,-2.589061020E1,3.755540314E0,2.713907371E1
5.971686817E1,7.381150818E0,-2.212264572E1,3.577410736E0,2.359429399E1
5.972694417E1,7.698341217E0,-1.761042892E1,3.103795624E0,1.946856984E1
5.973701917E1,7.564070435E0,-1.289867706E1,2.251018982E0,1.512144563E1
5.974709517E1,6.930587769E0,-8.331823883E0,1.238225098E0,1.090804920E1
5.975717117E1,6.021677856E0,-4.529281311E0,1.685494995E-1,7.536803191E0
5.976724617E1,5.046156464E0,-1.620081024E0,-4.836442566E-1,5.321867092E0
5.977732217E1,4.054468689E0,6.667135620E-1,-6.140231323E-1,4.154545430E0
5.978739817E1,3.120560760E0,2.305355988E0,-8.952882385E-1,3.981721577E0
5.979747317E1,2.307301941E0,3.213068390E0,-1.472038879E0,4.220704821E0
5.980754917E1,1.514101410E0,3.506308594E0,-2.052831116E0,4.335991077E0
5.981762517E1,7.511380005E-1,3.226839752E0,-2.390977936E0,4.085765359E0
5.982770017E1,2.510279846E-1,2.638413391E0,-2.445015564E0,3.605875952E0
5.983777617E1,4.370910645E-2,1.918260956E0,-1.878294067E0,2.685074335E0
5.984785217E1,-1.440005493E-1,1.490450592E0,-7.312294006E-1,1.666395980E0
5.985792717E1,-5.535488892E-1,9.309141541E-1,3.906875610E-1,1.151370620E0
5.986800317E1,-1.086740112E0,1.448986816E-1,1.267713776E0,1.676036371E0
5.987807917E1,-1.775457916E0,-3.408412170E-1,1.770069122E0,2.530132061E0
5.988815417E1,-2.330952759E0,-9.153465271E-1,1.925595703E0,3.158974334E0
5.989823017E1,-2.500250702E0,-1.241069183E0,1.979184265E0,3.421794361E0
5.990830617E1,-2.279010773E0,-1.180744629E0,2.095941467E0,3.313762003E0
5.991838117E1,-1.864672394E0,-8.219407654E-1,2.066153412E0,2.901995810E0
5.992845717E1,-1.310824127E0,-3.257226562E-1,1.536105652E0,2.045476892E0
5.993853317E1,-7.243437195E-1,1.734892273E-1,7.756869507E-1,1.075389502E0
5.994860817E1,-2.136058044E-1,6.472540283E-1,-1.363664246E-1,6.950978482E-1
5.995868417E1,2.466870117E-1,9.645941162E-1,-9.364526367E-1,1.366835700E0
5.996876017E1,5.287005615E-1,1.077160034E0,-1.538201294E0,1.950861667E0
5.997883517E1,5.776487732E-1,8.402027893E-1,-1.692979431E0,1.976309234E0
5.998891117E1,3.427871704E-1,6.030958557E-1,-1.064586182E0,1.270657859E0
5.999898717E1,2.830613708E-1,4.870870972E-1,-2.005828857E-2,5.637197130E-1
6.000906217E1,3.944297791E-1,2.450404358E-1,9.280700684E-1,1.037754170E0
6.001913817E1,4.552033997E-1,9.969268799E-2,1.389261017E0,1.465331000E0
6.002921417E1,5.685177612E-1,-7.334747314E-2,1.253493347E0,1.378346063E0
6.003928917E1,6.920109558E-1,-4.117936707E-1,6.378236389E-1,1.027264418E0
6.004936517E1,1.080902252E0,-5.387297058E-1,3.158432007E-2,1.208129523E0
6.005944117E1,1.823507996E0,-3.869453430E-1,-3.091072083E-1,1.889564864E0
6.006951617E1,2.307601318E0,-2.730322266E-1,-6.801855469E-1,2.421202763E0
6.007959217E1,2.453098755E0,-8.921447754E-1,-1.020877075E0,2.802821044E0
6.008966817E1,2.654280396E0,-1.866318970E0,-8.771759033E-1,3.361218303E0
6.009974304E1,3.175047455E0,-3.178190918E0,-2.395019531E-3,4.492419124E0
6.010981904E1,3.872297516E0,-5.368885345E0,1.179098053E0,6.723830019E0
6.011989504E1,4.870272217E0,-7.367678833E0,1.791624298E0,9.011778985E0
6.012997004E1,6.637497253E0,-9.497150574E0,1.241218872E0,1.165301948E1
6.014004604E1,9.192384338E0,-1.255454269E1,2.933898926E-1,1.556285802E1
6.015012204E1,1.157153687E1,-1.652144348E1,-3.501219177E-1,2.017377370E1
6.016019704E1,1.357137817E1,-2.188553879E1,-7.882608032E-1,2.576393737E1
6.017027304E1,1.457234665E1,-2.777264648E1,-8.189469910E-1,3.137425463E1
6.018034904E1,1.450708237E1,-3.222334122E1,4.745132446E-2,3.533838437E1
6.019042404E1,1.442355606E1,-3.457210693E1,1.826950836E0,3.750476365E1
6.020050004E1,1.455423431E1,-3.574267273E1,4.092789001E0,3.880870150E1
6.021057604E1,1.345761475E1,-3.619727737E1,5.655239868E0,3.902988627E1
6.022065204E1,1.151719986E1,-3.623844177E1,5.704487457E0,3.845012005E1
6.023072704E1,1.010413834E1,-3.619907364E1,4.927303619E0,3.790441748E1
6.024080304E1,9.369765472E0,-3.540198120E1,4.523892517E0,3.689930056E1
6.025087904E1,9.166937256E0,-3.364643188E1,4.557273102E0,3.516935961E1
6.026095404E1,8.917256470E0,-3.089994324E1,4.315974884E0,3.244921562E1
6.027103004E1,8.357121277E0,-2.760873734E1,3.427572327E0,2.904878836E1
6.028110604E1,7.857160950E0,-2.394286057E1,2.451751556E0,2.531810885E1
6.029118104E1,7.350464630E0,-1.966909790E1,1.827100525E0,2.107702633E1
6.030125704E1,6.637347565E0,-1.510748383E1,1.401385803E0,1.656062597E1
6.031133304E1,5.923931122E0,-1.086964645E1,1.221459961E0,1.243921776E1
6.032140804E1,5.049599304E0,-7.197931824E0,1.059347076E0,8.856121719E0
6.033148404E1,3.590283966E0,-4.151916046E0,6.521937561E-1,5.527558458E0
6.034156004E1,1.780697021E0,-1.798659668E0,3.418890381E-1,2.554005990E0
6.035163504E1,1.601669312E-1,3.775149536E-1,2.573149109E-1,4.841300955E-1
6.036171104E1,-1.179397430E0,2.132465515E0,1.942959595E-1,2.444614160E0
6.037178704E1,-2.112556915E0,3.350782013E0,2.377056885E-1,3.968266727E0
6.038186204E1,-2.725532227E0,3.872746582E0,1.727407837E-1,4.738832281E0
6.039193804E1,-3.093616791E0,3.623365173E0,-3.968247986E-1,4.780869162E0
6.040201404E1,-3.092119904E0,3.150797882E0,-1.313368835E0,4.605830054E0
6.041208904E1,-2.879412231E0,2.562371521E0,-2.017654266E0,4.350596666E0
6.042216504E1,-2.429298248E0,1.659449158E0,-2.355352020E0,3.768679427E0
6.043224104E1,-2.069446564E0,5.656736755E-1,-2.362836456E0,3.191487413E0
6.044231604E1,-1.710493011E0,-1.142124939E-1,-1.847907257E0,2.520633267E0
6.045239204E1,-1.224004669E0,-5.349874878E-1,-7.197033691E-1,1.517356907E0
6.046246804E1,-7.598199463E-1,-9.327104187E-1,4.897814941E-1,1.298907613E0
6.047254304E1,-4.110452271E-1,-1.232536926E0,1.510359192E0,1.992307793E0
6.048261904E1,-2.679428101E-1,-1.227746887E0,2.261646881E0,2.587315671E0
6.049269504E1,-4.430786133E-1,-1.294657745E0,2.433938599E0,2.792223923E0
6.050277004E1,-9.728269958E-1,-1.606459351E0,2.067799988E0,2.793367287E0
6.051284604E1,-1.444496155E0,-1.632056122E0,1.546583862E0,2.672470387E0
6.052292204E1,-1.453776855E0,-1.443448334E0,9.840536499E-1,2.272745437E0
6.053299704E1,-1.016985168E0,-1.265169067E0,5.363346863E-1,1.709551549E0
